 ID	   위도	     경도	        지오이드고	       정밀도
167	36.44674	127.42757	  25.371		-
168	36.36498	127.39763	  25.367		-
169	36.36319	127.42868	  25.506		-
170	36.43865	127.42203	  25.363		-
171	36.35241	127.40318	  25.406		-
172	36.35959	127.42757	  25.505		-
173	36.35959	127.42757	  25.505		-
174	36.35959	127.42757	  25.505		-
175	36.35959	127.42757	  25.505		-
176	36.35959	127.42757	  25.505		-
177	36.35959	127.42757	  25.505		-
178	36.35959	127.42757	  25.505		-
179	36.35959	127.42757	  25.505		-
180	36.35959	127.42757	  25.505		-
181	36.35959	127.42757	  25.505		-
182	36.35959	127.42757	  25.505		-
183	36.35959	127.42757	  25.505		-
184	36.35959	127.42757	  25.505		-
185	36.35959	127.42757	  25.505		-
186	36.35959	127.42757	  25.505		-
187	36.35959	127.42757	  25.505		-
188	36.35959	127.42757	  25.505		-
189	36.35959	127.42757	  25.505		-
190	36.35959	127.42757	  25.505		-
191	36.35959	127.42757	  25.505		-
192	36.35959	127.42757	  25.505		-
193	36.35959	127.42757	  25.505		-
194	36.35959	127.42757	  25.505		-
195	36.35959	127.42757	  25.505		-
196	36.35959	127.42757	  25.505		-
197	36.35959	127.42757	  25.505		-
198	36.35959	127.42757	  25.505		-
199	36.35959	127.42757	  25.505		-
200	36.35959	127.42757	  25.505		-
201	36.35959	127.42757	  25.505		-
202	36.35959	127.42757	  25.505		-
203	36.35959	127.42757	  25.505		-
204	36.40002	127.41759	  25.407		-
205	36.36229	127.41426	  25.441		-
206	36.44584	127.41870	  25.340		-
207	36.35959	127.41870	  25.464		-
208	36.43326	127.42979	  25.401		-
209	36.35331	127.40539	  25.415		-
210	36.36049	127.40096	  25.386		-
211	36.35780	127.40318	  25.399		-
212	36.35690	127.45196	  25.620		-
213	36.36409	127.43866	  25.552		-
214	36.43056	127.42092	  25.371		-
215	36.44045	127.42979	  25.389		-
216	36.41709	127.43866	  25.472		-
217	36.39014	127.42979	  25.482		-
218	36.36948	127.42979	  25.505		-
219	36.39463	127.42313	  25.443		-
220	36.45482	127.42535	  25.354		-
221	36.43416	127.41759	  25.353		-
222	36.36139	127.42203	  25.477		-
223	36.37037	127.42313	  25.472		-
224	36.35151	127.40983	  25.436		-
225	36.42607	127.46083	  25.548		-
226	36.40182	127.42313	  25.430		-
227	36.36319	127.44087	  25.563		-
228	36.43506	127.41648	  25.347		-
229	36.43146	127.41316	  25.341		-
230	36.45033	127.42646	  25.362		-
231	36.45123	127.42757	  25.365		-
232	36.35510	127.44974	  25.612		-
233	36.35510	127.44974	  25.612		-
234	36.35510	127.44974	  25.612		-
235	36.35510	127.44974	  25.612		-
236	36.35510	127.44974	  25.612		-
