 ID	   위도	     경도	        지오이드고	       정밀도
116	35.84336	128.56116	  28.766		-
117	35.84694	128.60454	  28.861		-
118	35.83352	128.57228	  28.828		-
119	35.83531	128.60343	  28.894		-
120	35.83889	128.60343	  28.882		-
121	35.84068	128.56895	  28.795		-
122	35.83889	128.57228	  28.810		-
123	35.83442	128.57228	  28.825		-
124	35.83352	128.59676	  28.887		-
125	35.83710	128.57006	  28.810		-
126	35.84694	128.57228	  28.785		-
127	35.84336	128.57673	  28.806		-
128	35.85588	128.58674	  28.798		-
129	35.83978	128.59453	  28.860		-
130	35.84068	128.58341	  28.831		-
131	35.85141	128.59676	  28.833		-
132	35.84157	128.56672	  28.786		-
133	35.84515	128.59564	  28.845		-
134	35.82994	128.57117	  28.837		-
135	35.83531	128.58341	  28.850		-
136	35.85588	128.59898	  28.827		-
137	35.85588	128.59898	  28.827		-
138	35.85588	128.59898	  28.827		-
139	35.85588	128.59898	  28.827		-
140	35.82994	128.60232	  28.909		-
141	35.83442	128.57451	  28.831		-
142	35.84694	128.56895	  28.776		-
143	35.84694	128.59231	  28.833		-
144	35.84783	128.57785	  28.797		-
145	35.84426	128.58007	  28.811		-
146	35.83889	128.59342	  28.861		-
147	35.84157	128.59787	  28.862		-
148	35.84336	128.60121	  28.863		-
149	35.83442	128.58452	  28.856		-
150	35.84783	128.57228	  28.783		-
151	35.84426	128.58452	  28.822		-
152	35.83620	128.58341	  28.847		-
153	35.85678	128.59119	  28.807		-
154	35.85678	128.59119	  28.807		-
155	35.85678	128.59119	  28.807		-
156	35.85678	128.59119	  28.807		-
157	35.85409	128.58674	  28.803		-
158	35.84426	128.59008	  28.834		-
159	35.84604	128.58452	  28.817		-
160	35.84515	128.56227	  28.763		-
161	35.84515	128.56227	  28.763		-
162	35.84515	128.56227	  28.763		-
163	35.84515	128.56227	  28.763		-
164	35.83352	128.56450	  28.807		-
165	35.83889	128.56895	  28.801		-
166	35.83889	128.56561	  28.792		-
167	35.83531	128.59676	  28.881		-
168	35.84336	128.57117	  28.792		-
169	35.83799	128.59564	  28.869		-
170	35.83531	128.56450	  28.801		-
171	35.84247	128.59676	  28.856		-
172	35.84426	128.56561	  28.774		-
173	35.83173	128.57117	  28.831		-
174	35.84694	128.57562	  28.793		-
175	35.85499	128.59342	  28.816		-
176	35.84426	128.56672	  28.777		-
177	35.83978	128.57117	  28.804		-
178	35.83352	128.56227	  28.801		-
179	35.84783	128.59787	  28.844		-
180	35.85231	128.60232	  28.844		-
181	35.83620	128.57896	  28.837		-
182	35.83263	128.56561	  28.813		-
183	35.85231	128.59787	  28.833		-
184	35.83978	128.60232	  28.877		-
185	35.85857	128.57673	  28.768		-
186	35.85857	128.57673	  28.768		-
187	35.85857	128.57673	  28.768		-
188	35.85857	128.57673	  28.768		-
189	35.84783	128.60121	  28.851		-
190	35.83442	128.57006	  28.819		-
191	35.85141	128.57451	  28.780		-
192	35.84873	128.59008	  28.823		-
193	35.83889	128.60232	  28.880		-
194	35.84068	128.57117	  28.801		-
195	35.84694	128.57896	  28.802		-
196	35.84247	128.57673	  28.809		-
197	35.84515	128.60343	  28.863		-
198	35.83263	128.56783	  28.819		-
199	35.83442	128.56895	  28.816		-
200	35.83442	128.57673	  28.837		-
201	35.84247	128.60121	  28.866		-
202	35.84068	128.58230	  28.829		-
203	35.85231	128.58118	  28.794		-
204	35.83978	128.59119	  28.853		-
205	35.84068	128.56116	  28.774		-
206	35.83531	128.59453	  28.876		-
207	35.83442	128.59898	  28.888		-
208	35.84157	128.57785	  28.815		-
209	35.83531	128.58230	  28.848		-
210	35.84604	128.59119	  28.832		-
211	35.83710	128.56450	  28.795		-
212	35.83799	128.58118	  28.836		-
213	35.84873	128.57340	  28.783		-
214	35.83442	128.59676	  28.884		-
215	35.84783	128.57673	  28.794		-
216	35.84336	128.58230	  28.820		-
217	35.84426	128.59676	  28.850		-
218	35.84515	128.58341	  28.816		-
219	35.84962	128.59898	  28.842		-
220	35.84783	128.58897	  28.823		-
221	35.84336	128.56895	  28.786		-
222	35.84604	128.59898	  28.851		-
223	35.85141	128.57896	  28.791		-
224	35.83263	128.56005	  28.797		-
225	35.83710	128.56783	  28.804		-
226	35.85320	128.57451	  28.775		-
227	35.84247	128.57006	  28.792		-
228	35.85052	128.58118	  28.798		-
229	35.85409	128.59898	  28.831		-
230	35.83889	128.56783	  28.798		-
231	35.85678	128.58007	  28.780		-
232	35.85678	128.58007	  28.780		-
233	35.85678	128.58007	  28.780		-
234	35.85678	128.58007	  28.780		-
235	35.84783	128.60232	  28.854		-
236	35.84157	128.58118	  28.823		-
237	35.85141	128.60343	  28.848		-
238	35.84604	128.58230	  28.812		-
239	35.82994	128.56116	  28.809		-
240	35.83352	128.56672	  28.813		-
241	35.84068	128.57228	  28.804		-
242	35.83978	128.59564	  28.863		-
243	35.85231	128.60565	  28.851		-
244	35.83442	128.56116	  28.794		-
245	35.84068	128.59453	  28.857		-
246	35.83889	128.59119	  28.856		-
247	35.85052	128.57340	  28.779		-
248	35.84962	128.58897	  28.819		-
249	35.83352	128.58230	  28.854		-
250	35.83442	128.60121	  28.892		-
251	35.84873	128.57896	  28.797		-
252	35.83889	128.60009	  28.875		-
253	35.83442	128.59453	  28.879		-
254	35.83442	128.55560	  28.778		-
255	35.83442	128.55560	  28.778		-
256	35.83442	128.55560	  28.778		-
257	35.83442	128.55560	  28.778		-
258	35.84068	128.59342	  28.855		-
259	35.85141	128.59342	  28.825		-
260	35.84962	128.60232	  28.850		-
261	35.83710	128.60009	  28.881		-
262	35.83263	128.57340	  28.834		-
263	35.85588	128.58118	  28.785		-
264	35.83799	128.57117	  28.810		-
265	35.85231	128.58452	  28.802		-
266	35.83710	128.60232	  28.886		-
267	35.85231	128.58786	  28.810		-
268	35.83620	128.60009	  28.884		-
269	35.84873	128.59119	  28.826		-
270	35.83531	128.56561	  28.804		-
271	35.83978	128.56672	  28.792		-
272	35.84783	128.59676	  28.841		-
273	35.85320	128.60343	  28.844		-
274	35.84247	128.57340	  28.800		-
275	35.84515	128.59453	  28.842		-
276	35.84604	128.58341	  28.814		-
277	35.83889	128.56005	  28.777		-
278	35.84336	128.57340	  28.797		-
279	35.84426	128.57562	  28.800		-
280	35.83531	128.55560	  28.775		-
281	35.85320	128.58007	  28.789		-
282	35.85588	128.59676	  28.822		-
283	35.85588	128.59676	  28.822		-
284	35.85588	128.59676	  28.822		-
285	35.85588	128.59676	  28.822		-
286	35.84515	128.58563	  28.822		-
287	35.84604	128.58674	  28.822		-
288	35.85141	128.58452	  28.804		-
289	35.84426	128.59564	  28.847		-
290	35.83531	128.55894	  28.785		-
291	35.85231	128.58341	  28.799		-
292	35.84068	128.60009	  28.869		-
293	35.83710	128.56116	  28.786		-
294	35.83620	128.60343	  28.891		-
295	35.85231	128.57562	  28.780		-
296	35.83978	128.56005	  28.774		-
297	35.84783	128.56895	  28.774		-
298	35.84247	128.58007	  28.817		-
299	35.84873	128.58452	  28.810		-
300	35.85409	128.57562	  28.776		-
301	35.84783	128.60009	  28.849		-
302	35.83978	128.55782	  28.768		-
303	35.83978	128.55782	  28.768		-
304	35.83978	128.55782	  28.768		-
305	35.83978	128.55782	  28.768		-
306	35.84157	128.56561	  28.783		-
307	35.83978	128.56783	  28.795		-
308	35.85499	128.57340	  28.768		-
309	35.84247	128.59342	  28.848		-
310	35.85320	128.57340	  28.773		-
311	35.84604	128.60343	  28.861		-
312	35.84604	128.57785	  28.801		-
313	35.84336	128.59119	  28.840		-
314	35.84426	128.56895	  28.783		-
315	35.83263	128.57451	  28.837		-
316	35.84515	128.60009	  28.855		-
317	35.83084	128.56227	  28.809		-
318	35.84694	128.58786	  28.822		-
319	35.83352	128.60343	  28.899		-
320	35.84604	128.56561	  28.770		-
321	35.83799	128.56895	  28.804		-
322	35.84247	128.60232	  28.869		-
323	35.83710	128.59564	  28.872		-
324	35.84604	128.56450	  28.767		-
325	35.84604	128.56450	  28.767		-
326	35.84604	128.56450	  28.767		-
327	35.84604	128.56450	  28.767		-
328	35.84247	128.57785	  28.812		-
329	35.83799	128.56783	  28.801		-
330	35.83710	128.56895	  28.807		-
331	35.85141	128.57785	  28.788		-
332	35.84873	128.59564	  28.836		-
333	35.83352	128.60009	  28.893		-
334	35.84962	128.56895	  28.770		-
335	35.84962	128.56895	  28.770		-
336	35.84962	128.56895	  28.770		-
337	35.84962	128.56895	  28.770		-
338	35.83978	128.58341	  28.835		-
339	35.83799	128.59787	  28.874		-
340	35.84247	128.57451	  28.803		-
341	35.83620	128.56450	  28.798		-
342	35.84247	128.58674	  28.833		-
343	35.83263	128.55894	  28.793		-
344	35.83889	128.59564	  28.866		-
345	35.83889	128.58118	  28.833		-
346	35.85052	128.58341	  28.803		-
347	35.83263	128.60343	  28.902		-
348	35.83889	128.59453	  28.864		-
349	35.84336	128.58007	  28.814		-
350	35.83352	128.55782	  28.787		-
351	35.83799	128.55894	  28.777		-
352	35.83352	128.56783	  28.816		-
353	35.84157	128.57673	  28.812		-
354	35.83352	128.56005	  28.794		-
355	35.84426	128.60343	  28.865		-
356	35.84873	128.57228	  28.780		-
357	35.83620	128.56339	  28.795		-
358	35.83531	128.60232	  28.892		-
359	35.83620	128.57117	  28.816		-
360	35.84873	128.56895	  28.772		-
361	35.84873	128.56895	  28.772		-
362	35.84873	128.56895	  28.772		-
363	35.84873	128.56895	  28.772		-
364	35.84962	128.59676	  28.837		-
365	35.83084	128.60343	  28.908		-
366	35.83352	128.56561	  28.810		-
367	35.83531	128.55449	  28.772		-
368	35.83531	128.55449	  28.772		-
369	35.83531	128.55449	  28.772		-
370	35.83531	128.55449	  28.772		-
371	35.84962	128.57673	  28.790		-
372	35.85678	128.58341	  28.788		-
373	35.85678	128.58341	  28.788		-
374	35.85678	128.58341	  28.788		-
375	35.85678	128.58341	  28.788		-
376	35.84962	128.59119	  28.824		-
377	35.82905	128.56005	  28.808		-
378	35.82905	128.56005	  28.808		-
379	35.82905	128.56005	  28.808		-
380	35.82905	128.56005	  28.808		-
381	35.85678	128.57785	  28.775		-
382	35.84247	128.60009	  28.864		-
383	35.85499	128.59119	  28.811		-
384	35.85320	128.59676	  28.828		-
385	35.84068	128.59564	  28.860		-
386	35.83531	128.56895	  28.813		-
387	35.85499	128.57785	  28.779		-
388	35.84157	128.60232	  28.871		-
389	35.85052	128.59564	  28.832		-
390	35.85231	128.58007	  28.791		-
391	35.84783	128.56783	  28.771		-
392	35.84426	128.59787	  28.853		-
393	35.84247	128.56895	  28.789		-
394	35.85409	128.59119	  28.813		-
395	35.85767	128.57451	  28.765		-
396	35.84783	128.57562	  28.791		-
397	35.83442	128.60232	  28.894		-
398	35.83978	128.57340	  28.810		-
399	35.83352	128.57006	  28.822		-
400	35.84336	128.58786	  28.832		-
401	35.85499	128.59231	  28.814		-
402	35.83173	128.56227	  28.806		-
403	35.85141	128.58897	  28.814		-
404	35.84694	128.59787	  28.846		-
405	35.84962	128.57228	  28.778		-
406	35.85141	128.58341	  28.801		-
407	35.84515	128.57673	  28.800		-
408	35.84068	128.58118	  28.826		-
409	35.84962	128.59453	  28.832		-
410	35.83531	128.56005	  28.788		-
411	35.83620	128.55671	  28.776		-
412	35.84604	128.59453	  28.840		-
413	35.85141	128.59453	  28.827		-
414	35.84247	128.59231	  28.846		-
415	35.84962	128.57896	  28.795		-
416	35.83710	128.56672	  28.801		-
417	35.84873	128.57785	  28.795		-
418	35.85499	128.60232	  28.837		-
419	35.85588	128.58452	  28.793		-
420	35.85678	128.58452	  28.791		-
421	35.85678	128.58452	  28.791		-
422	35.85678	128.58452	  28.791		-
423	35.85678	128.58452	  28.791		-
424	35.85409	128.59676	  28.826		-
425	35.83620	128.57562	  28.828		-
426	35.84694	128.60343	  28.859		-
427	35.85141	128.60454	  28.851		-
428	35.84694	128.56450	  28.765		-
429	35.84694	128.56450	  28.765		-
430	35.84694	128.56450	  28.765		-
431	35.84694	128.56450	  28.765		-
432	35.84157	128.57006	  28.795		-
433	35.84962	128.57785	  28.792		-
434	35.83710	128.57673	  28.828		-
435	35.83799	128.57896	  28.830		-
436	35.84694	128.58897	  28.825		-
437	35.83352	128.57117	  28.825		-
438	35.83978	128.55894	  28.771		-
439	35.85320	128.59119	  28.815		-
440	35.83889	128.57451	  28.816		-
441	35.85857	128.57451	  28.762		-
442	35.85320	128.58118	  28.792		-
443	35.85678	128.59008	  28.804		-
444	35.84426	128.60009	  28.858		-
445	35.83620	128.55782	  28.779		-
446	35.83620	128.56116	  28.789		-
447	35.84515	128.58118	  28.811		-
448	35.83710	128.57451	  28.822		-
449	35.85499	128.58452	  28.795		-
450	35.83799	128.56339	  28.789		-
451	35.84604	128.57673	  28.798		-
452	35.84962	128.58674	  28.813		-
453	35.85409	128.59453	  28.821		-
454	35.84336	128.59231	  28.843		-
455	35.83620	128.59898	  28.882		-
456	35.84604	128.58786	  28.825		-
457	35.84157	128.56895	  28.792		-
458	35.83442	128.58563	  28.858		-
459	35.85052	128.59008	  28.819		-
460	35.84336	128.57006	  28.789		-
461	35.83710	128.58007	  28.836		-
462	35.83710	128.56561	  28.798		-
463	35.84515	128.60121	  28.858		-
464	35.84426	128.57006	  28.786		-
465	35.83710	128.59453	  28.870		-
466	35.84515	128.59231	  28.837		-
467	35.85231	128.57673	  28.783		-
468	35.85052	128.58230	  28.801		-
469	35.83620	128.57451	  28.825		-
470	35.83978	128.58230	  28.832		-
471	35.84336	128.59898	  28.858		-
472	35.83442	128.57562	  28.834		-
473	35.83978	128.59342	  28.858		-
474	35.84962	128.60009	  28.845		-
475	35.83084	128.56005	  28.802		-
476	35.85946	128.57340	  28.757		-
477	35.85946	128.57340	  28.757		-
478	35.85946	128.57340	  28.757		-
479	35.85946	128.57340	  28.757		-
480	35.85946	128.57340	  28.757		-
481	35.85946	128.57340	  28.757		-
482	35.85946	128.57340	  28.757		-
483	35.85946	128.57340	  28.757		-
484	35.85946	128.57340	  28.757		-
485	35.84873	128.57451	  28.786		-
486	35.84873	128.59787	  28.842		-
487	35.85678	128.58786	  28.799		-
488	35.84962	128.59564	  28.834		-
489	35.83263	128.60232	  28.900		-
490	35.85320	128.60454	  28.847		-
491	35.84962	128.57006	  28.773		-
492	35.84962	128.57006	  28.773		-
493	35.84962	128.57006	  28.773		-
494	35.84962	128.57006	  28.773		-
495	35.85052	128.57673	  28.787		-
496	35.84157	128.58786	  28.839		-
497	35.84783	128.56561	  28.766		-
498	35.84783	128.56561	  28.766		-
499	35.84783	128.56561	  28.766		-
500	35.84783	128.56561	  28.766		-
501	35.85231	128.57896	  28.789		-
502	35.84783	128.57896	  28.800		-
503	35.84515	128.59008	  28.832		-
504	35.85052	128.57896	  28.793		-
505	35.85141	128.58007	  28.793		-
506	35.85231	128.58674	  28.807		-
507	35.85499	128.58674	  28.800		-
508	35.85052	128.59453	  28.830		-
509	35.85409	128.57451	  28.773		-
510	35.84336	128.58341	  28.822		-
511	35.85231	128.60454	  28.849		-
512	35.85409	128.60565	  28.847		-
513	35.84426	128.56339	  28.769		-
514	35.83799	128.56561	  28.795		-
515	35.83620	128.58452	  28.850		-
516	35.84604	128.59787	  28.848		-
517	35.84694	128.59898	  28.848		-
518	35.83620	128.56895	  28.810		-
519	35.84604	128.58897	  28.827		-
520	35.83710	128.60121	  28.884		-
521	35.84426	128.56450	  28.772		-
522	35.84247	128.59787	  28.859		-
523	35.83442	128.56227	  28.798		-
524	35.85320	128.59231	  28.818		-
525	35.85141	128.57340	  28.777		-
526	35.85678	128.59453	  28.815		-
527	35.85678	128.59453	  28.815		-
528	35.85678	128.59453	  28.815		-
529	35.85678	128.59453	  28.815		-
530	35.83889	128.59898	  28.873		-
531	35.83889	128.57006	  28.804		-
532	35.83531	128.58118	  28.845		-
533	35.83442	128.58341	  28.853		-
534	35.83263	128.56672	  28.816		-
535	35.83620	128.57673	  28.831		-
536	35.85231	128.59564	  28.828		-
537	35.83799	128.55782	  28.773		-
538	35.83889	128.57340	  28.813		-
539	35.84336	128.58897	  28.835		-
540	35.84515	128.60232	  28.860		-
541	35.85857	128.57785	  28.771		-
542	35.85857	128.57785	  28.771		-
543	35.85857	128.57785	  28.771		-
544	35.85857	128.57785	  28.771		-
545	35.84426	128.59119	  28.837		-
546	35.84336	128.59787	  28.856		-
547	35.84247	128.56561	  28.780		-
548	35.83620	128.55560	  28.773		-
549	35.83620	128.55560	  28.773		-
550	35.83620	128.55560	  28.773		-
551	35.83620	128.55560	  28.773		-
552	35.84426	128.58341	  28.819		-
553	35.84515	128.58786	  28.827		-
554	35.85588	128.58341	  28.790		-
555	35.83978	128.59231	  28.855		-
556	35.85499	128.60121	  28.835		-
557	35.83173	128.60343	  28.905		-
558	35.84157	128.56116	  28.771		-
559	35.84426	128.56783	  28.780		-
560	35.84604	128.57228	  28.787		-
561	35.85320	128.58563	  28.802		-
562	35.83710	128.57340	  28.819		-
563	35.83352	128.59564	  28.885		-
564	35.83978	128.58007	  28.827		-
565	35.84604	128.58118	  28.809		-
566	35.83352	128.55671	  28.784		-
567	35.83352	128.55671	  28.784		-
568	35.83352	128.55671	  28.784		-
569	35.83352	128.55671	  28.784		-
570	35.84426	128.56116	  28.763		-
571	35.84426	128.56116	  28.763		-
572	35.84426	128.56116	  28.763		-
573	35.84426	128.56116	  28.763		-
574	35.84426	128.57228	  28.792		-
575	35.83889	128.58230	  28.835		-
576	35.85499	128.59564	  28.821		-
577	35.84873	128.60121	  28.849		-
578	35.83978	128.57562	  28.816		-
579	35.84157	128.58007	  28.821		-
580	35.84336	128.57228	  28.795		-
581	35.83442	128.58230	  28.851		-
582	35.84515	128.59119	  28.835		-
583	35.84783	128.59898	  28.846		-
584	35.83620	128.60232	  28.889		-
585	35.83799	128.57340	  28.816		-
586	35.84515	128.59898	  28.853		-
587	35.85320	128.59564	  28.826		-
588	35.85409	128.59787	  28.829		-
589	35.83531	128.57785	  28.837		-
590	35.83531	128.57673	  28.834		-
591	35.85499	128.58230	  28.790		-
592	35.84962	128.58563	  28.811		-
593	35.83442	128.59231	  28.874		-
594	35.85320	128.60121	  28.839		-
595	35.83978	128.58118	  28.829		-
596	35.85320	128.57673	  28.781		-
597	35.83620	128.57785	  28.834		-
598	35.84694	128.57785	  28.799		-
599	35.84962	128.58341	  28.806		-
600	35.84515	128.56561	  28.772		-
601	35.84783	128.57340	  28.785		-
602	35.84336	128.59008	  28.838		-
603	35.82994	128.56005	  28.805		-
604	35.82994	128.56005	  28.805		-
605	35.82994	128.56005	  28.805		-
606	35.82994	128.56005	  28.805		-
607	35.84247	128.58452	  28.828		-
608	35.85320	128.58897	  28.810		-
609	35.83531	128.56672	  28.807		-
610	35.83531	128.59787	  28.883		-
611	35.83620	128.57228	  28.819		-
612	35.83710	128.57896	  28.834		-
613	35.84694	128.57340	  28.788		-
614	35.83352	128.56339	  28.804		-
615	35.83799	128.58230	  28.838		-
616	35.84426	128.56227	  28.766		-
617	35.84426	128.56227	  28.766		-
618	35.84426	128.56227	  28.766		-
619	35.84426	128.56227	  28.766		-
620	35.83710	128.58230	  28.841		-
621	35.83710	128.58341	  28.844		-
622	35.82458	128.57451	  28.872		-
623	35.83263	128.57562	  28.840		-
624	35.83889	128.58007	  28.830		-
625	35.83442	128.59342	  28.877		-
626	35.83263	128.55782	  28.790		-
627	35.85767	128.57673	  28.770		-
628	35.83710	128.55671	  28.773		-
629	35.85499	128.59676	  28.824		-
630	35.83442	128.55671	  28.781		-
631	35.83084	128.55782	  28.796		-
632	35.83084	128.55782	  28.796		-
633	35.83084	128.55782	  28.796		-
634	35.83084	128.55782	  28.796		-
635	35.85409	128.58118	  28.789		-
636	35.84426	128.57340	  28.794		-
637	35.85320	128.57896	  28.786		-
638	35.83710	128.58452	  28.847		-
639	35.85231	128.59231	  28.820		-
640	35.83531	128.59342	  28.873		-
641	35.83084	128.60121	  28.904		-
642	35.83263	128.60121	  28.898		-
643	35.84962	128.58230	  28.803		-
644	35.84068	128.56005	  28.771		-
645	35.83710	128.57785	  28.831		-
646	35.84873	128.60232	  28.852		-
647	35.83442	128.56005	  28.791		-
648	35.82815	128.56116	  28.815		-
649	35.85767	128.57785	  28.773		-
650	35.85767	128.57785	  28.773		-
651	35.85767	128.57785	  28.773		-
652	35.85767	128.57785	  28.773		-
653	35.85409	128.60232	  28.839		-
654	35.84515	128.58230	  28.814		-
655	35.85052	128.58007	  28.796		-
656	35.85320	128.58230	  28.794		-
657	35.84604	128.59342	  28.838		-
658	35.84426	128.57673	  28.803		-
659	35.85499	128.60454	  28.842		-
660	35.83799	128.56116	  28.783		-
661	35.85409	128.58786	  28.805		-
662	35.84157	128.58897	  28.841		-
663	35.83263	128.56339	  28.806		-
664	35.85767	128.57340	  28.762		-
665	35.85141	128.57673	  28.785		-
666	35.83710	128.59342	  28.867		-
667	35.83799	128.59342	  28.864		-
668	35.84247	128.58341	  28.825		-
669	35.83442	128.56450	  28.804		-
670	35.84068	128.56783	  28.792		-
671	35.84515	128.57562	  28.798		-
672	35.85499	128.59898	  28.829		-
673	35.85052	128.60343	  28.850		-
674	35.83173	128.55782	  28.793		-
675	35.83173	128.55782	  28.793		-
676	35.83173	128.55782	  28.793		-
677	35.83173	128.55782	  28.793		-
678	35.84694	128.59342	  28.835		-
679	35.84515	128.56450	  28.769		-
680	35.84962	128.58452	  28.808		-
681	35.83799	128.57228	  28.813		-
682	35.83710	128.55894	  28.779		-
683	35.85588	128.57340	  28.766		-
684	35.84068	128.59898	  28.867		-
685	35.83084	128.60232	  28.906		-
686	35.83263	128.56116	  28.800		-
687	35.84336	128.59453	  28.848		-
688	35.84157	128.57451	  28.806		-
689	35.85052	128.57451	  28.782		-
690	35.85320	128.58674	  28.805		-
691	35.83352	128.58563	  28.862		-
692	35.83442	128.59564	  28.881		-
693	35.84962	128.60121	  28.847		-
694	35.84157	128.60454	  28.876		-
695	35.85231	128.58563	  28.804		-
696	35.84336	128.59676	  28.853		-
697	35.83889	128.55894	  28.774		-
698	35.84068	128.57451	  28.810		-
699	35.84068	128.56339	  28.780		-
700	35.83442	128.56783	  28.813		-
701	35.84515	128.57340	  28.792		-
702	35.84068	128.56450	  28.783		-
703	35.84426	128.57117	  28.789		-
704	35.84694	128.58674	  28.820		-
705	35.84157	128.59342	  28.852		-
706	35.84426	128.60232	  28.863		-
707	35.83978	128.56227	  28.780		-
708	35.84515	128.56672	  28.775		-
709	35.84962	128.57562	  28.787		-
710	35.85588	128.59119	  28.809		-
711	35.84336	128.58118	  28.817		-
712	35.84068	128.60343	  28.877		-
713	35.84694	128.59564	  28.841		-
714	35.85052	128.59676	  28.835		-
715	35.83531	128.56116	  28.791		-
716	35.85588	128.57785	  28.777		-
717	35.84247	128.59453	  28.851		-
718	35.84247	128.59898	  28.861		-
719	35.84157	128.60343	  28.874		-
720	35.84873	128.57117	  28.778		-
721	35.83173	128.57228	  28.834		-
722	35.84157	128.56005	  28.768		-
723	35.84336	128.56783	  28.783		-
724	35.84336	128.57562	  28.803		-
725	35.83531	128.57562	  28.831		-
726	35.83442	128.57785	  28.840		-
727	35.84068	128.56672	  28.789		-
728	35.83889	128.55671	  28.768		-
729	35.83889	128.55671	  28.768		-
730	35.83889	128.55671	  28.768		-
731	35.83889	128.55671	  28.768		-
732	35.84694	128.59008	  28.828		-
733	35.84157	128.56450	  28.780		-
