,주용도코드명,대지위치
569,편의시설,대구광역시 중구 대봉동 2-20번지
570,주거지,대구광역시 동구 신암동 20번지
576,생산시설,대구광역시 동구 신암동 20-1번지
577,편의시설,대구광역시 동구 신암동 20-14번지
578,편의시설,대구광역시 동구 신암동 20-15번지
579,주거지,대구광역시 동구 신암동 20-19번지
580,주거지,대구광역시 동구 신천동 3-11번지
582,주거지,대구광역시 동구 신천동 10번지
584,주거지,대구광역시 동구 신천동 11번지
588,편의시설,대구광역시 동구 신천동 15-2번지
589,주거지,대구광역시 동구 신천동 15-3번지
590,편의시설,대구광역시 동구 효목동 1-9번지
591,주거지,대구광역시 동구 효목동 2-1번지
592,편의시설,대구광역시 동구 효목동 3-17번지
595,주거지,대구광역시 동구 효목동 5-11번지
596,주거지,대구광역시 동구 효목동 5-51번지
597,편의시설,대구광역시 동구 효목동 5-52번지
598,편의시설,대구광역시 동구 효목동 6번지
599,주거지,대구광역시 동구 효목동 9번지
600,주거지,대구광역시 동구 평광동 44번지
602,주거지,대구광역시 동구 평광동 46번지
604,주거지,대구광역시 동구 평광동 47번지
605,주거지,대구광역시 동구 평광동 89번지
606,주거지,대구광역시 동구 평광동 91번지
607,주거지,대구광역시 동구 평광동 91-1번지
608,주거지,대구광역시 동구 평광동 92번지
609,주거지,대구광역시 동구 평광동 96번지
610,주거지,대구광역시 동구 봉무동 72번지
611,주거지,대구광역시 동구 봉무동 72-1번지
613,주거지,대구광역시 동구 봉무동 72-4번지
615,주거지,대구광역시 동구 봉무동 76번지
616,주거지,대구광역시 동구 봉무동 80번지
617,주거지,대구광역시 동구 봉무동 83번지
618,창고시설,대구광역시 동구 봉무동 84-1번지
619,농축산업시설,대구광역시 동구 봉무동 88번지
620,편의시설,대구광역시 동구 불로동 8-3번지
621,주거지,대구광역시 동구 불로동 16-1번지
622,주거지,대구광역시 동구 불로동 16-5번지
623,주거지,대구광역시 동구 불로동 16-6번지
625,주거지,대구광역시 동구 불로동 16-7번지
627,주거지,대구광역시 동구 불로동 16-8번지
628,주거지,대구광역시 동구 불로동 16-9번지
630,주거지,대구광역시 동구 도동 1-1번지
631,주거지,대구광역시 동구 도동 1-2번지
632,주거지,대구광역시 동구 도동 1-3번지
633,주거지,대구광역시 동구 도동 1-4번지
634,편의시설,대구광역시 동구 도동 2번지
635,주거지,대구광역시 동구 도동 2-1번지
637,편의시설,대구광역시 동구 도동 2-4번지
638,주거지,대구광역시 동구 도동 3-1번지
639,주거지,대구광역시 동구 도동 3-3번지
640,농축산업시설,대구광역시 동구 지저동 5번지
641,편의시설,대구광역시 동구 지저동 6번지
642,주거지,대구광역시 동구 지저동 7번지
646,주거지,대구광역시 동구 지저동 8번지
647,주거지,대구광역시 동구 지저동 9번지
648,님비시설,대구광역시 동구 지저동 66번지
650,님비시설,대구광역시 동구 입석동 1번지
651,님비시설,대구광역시 동구 입석동 54번지
654,님비시설,대구광역시 동구 입석동 361-1번지
655,님비시설,대구광역시 동구 입석동 406번지
656,창고시설,대구광역시 동구 입석동 480-3번지
657,주거지,대구광역시 동구 입석동 480-5번지
658,주거지,대구광역시 동구 입석동 480-10번지
659,주거지,대구광역시 동구 입석동 480-11번지
660,주거지,대구광역시 동구 검사동 11-1번지
662,님비시설,대구광역시 동구 검사동 87-1번지
663,님비시설,대구광역시 동구 검사동 115-1번지
664,님비시설,대구광역시 동구 검사동 213번지
665,님비시설,대구광역시 동구 검사동 214번지
666,님비시설,대구광역시 동구 검사동 247번지
668,주거지,대구광역시 동구 검사동 274번지
670,농축산업시설,대구광역시 동구 방촌동 2-1번지
672,주거지,대구광역시 동구 방촌동 2-4번지
675,주거지,대구광역시 동구 방촌동 8-3번지
677,편의시설,대구광역시 동구 방촌동 14-3번지
679,편의시설,대구광역시 동구 방촌동 14-7번지
680,창고시설,대구광역시 동구 둔산동 11번지
681,주거지,대구광역시 동구 둔산동 13-1번지
682,주거지,대구광역시 동구 둔산동 15번지
684,주거지,대구광역시 동구 둔산동 26-1번지
685,주거지,대구광역시 동구 둔산동 55-1번지
686,농축산업시설,대구광역시 동구 둔산동 66번지
688,주거지,대구광역시 동구 둔산동 68-2번지
689,편의시설,대구광역시 동구 둔산동 75-2번지
690,편의시설,대구광역시 동구 부동 9-1번지
692,주거지,대구광역시 동구 부동 9-3번지
693,주거지,대구광역시 동구 부동 9-4번지
694,주거지,대구광역시 동구 부동 16번지
695,주거지,대구광역시 동구 부동 17번지
696,주거지,대구광역시 동구 부동 20번지
697,주거지,대구광역시 동구 부동 23-1번지
698,주거지,대구광역시 동구 부동 25번지
700,창고시설,대구광역시 동구 신평동 11번지
701,주거지,대구광역시 동구 신평동 37번지
702,편의시설,대구광역시 동구 신평동 38번지
703,편의시설,대구광역시 동구 신평동 39-2번지
704,편의시설,대구광역시 동구 신평동 40번지
705,편의시설,대구광역시 동구 신평동 40-1번지
706,편의시설,대구광역시 동구 신평동 40-2번지
708,편의시설,대구광역시 동구 신평동 40-7번지
709,편의시설,대구광역시 동구 신평동 40-8번지
710,편의시설,대구광역시 동구 서호동 1-2번지
711,주거지,대구광역시 동구 서호동 4-3번지
713,주거지,대구광역시 동구 서호동 6번지
714,편의시설,대구광역시 동구 서호동 6-2번지
715,주거지,대구광역시 동구 서호동 6-3번지
718,편의시설,대구광역시 동구 서호동 6-4번지
720,편의시설,대구광역시 동구 동호동 3-2번지
721,편의시설,대구광역시 동구 동호동 5-1번지
722,편의시설,대구광역시 동구 동호동 5-4번지
723,편의시설,대구광역시 동구 동호동 6-2번지
724,주거지,대구광역시 동구 동호동 7-1번지
725,편의시설,대구광역시 동구 동호동 7-3번지
726,주거지,대구광역시 동구 동호동 7-4번지
727,편의시설,대구광역시 동구 동호동 7-5번지
728,교육연구시설,대구광역시 동구 동호동 7-6번지
729,주거지,대구광역시 동구 동호동 7-9번지
730,편의시설,대구광역시 동구 신기동 5번지
731,편의시설,대구광역시 동구 신기동 7번지
732,편의시설,대구광역시 동구 신기동 8번지
733,편의시설,대구광역시 동구 신기동 11-2번지
734,주거지,대구광역시 동구 신기동 12-3번지
735,편의시설,대구광역시 동구 신기동 12-7번지
737,주거지,대구광역시 동구 신기동 12-11번지
738,편의시설,대구광역시 동구 신기동 13-2번지
739,주거지,대구광역시 동구 신기동 13-3번지
741,주거지,대구광역시 동구 율하동 11번지
742,편의시설,대구광역시 동구 율하동 11-9번지
743,주거지,대구광역시 동구 율하동 13번지
744,주거지,대구광역시 동구 율하동 33번지
745,편의시설,대구광역시 동구 율하동 34번지
746,주거지,대구광역시 동구 율하동 39-2번지
747,주거지,대구광역시 동구 율하동 39-3번지
748,주거지,대구광역시 동구 율하동 40번지
750,주거지,대구광역시 동구 용계동 1번지
752,생산시설,대구광역시 동구 용계동 5-1번지
753,편의시설,대구광역시 동구 용계동 6-1번지
754,님비시설,대구광역시 동구 용계동 6-2번지
755,주거지,대구광역시 동구 용계동 8번지
757,주거지,대구광역시 동구 용계동 9번지
758,주거지,대구광역시 동구 용계동 12번지
759,편의시설,대구광역시 동구 용계동 13번지
760,생산시설,대구광역시 동구 율암동 156-3번지
761,생산시설,대구광역시 동구 율암동 157번지
762,편의시설,대구광역시 동구 율암동 158-1번지
764,주거지,대구광역시 동구 율암동 162번지
765,주거지,대구광역시 동구 율암동 201번지
767,주거지,대구광역시 동구 율암동 217번지
770,창고시설,대구광역시 동구 상매동 23번지
771,주거지,대구광역시 동구 상매동 31번지
773,창고시설,대구광역시 동구 상매동 40번지
774,편의시설,대구광역시 동구 상매동 88번지
775,주거지,대구광역시 동구 상매동 96번지
776,주거지,대구광역시 동구 상매동 98번지
777,주거지,대구광역시 동구 상매동 125번지
779,창고시설,대구광역시 동구 상매동 126번지
780,주거지,대구광역시 동구 매여동 6번지
781,주거지,대구광역시 동구 매여동 11번지
782,주거지,대구광역시 동구 매여동 12번지
783,주거지,대구광역시 동구 매여동 18번지
785,주거지,대구광역시 동구 매여동 34번지
786,창고시설,대구광역시 동구 매여동 36번지
787,창고시설,대구광역시 동구 매여동 37-1번지
788,창고시설,대구광역시 동구 매여동 42-1번지
790,주거지,대구광역시 동구 각산동 8번지
791,창고시설,대구광역시 동구 각산동 9번지
792,편의시설,대구광역시 동구 각산동 40-3번지
794,농축산업시설,대구광역시 동구 각산동 103번지
795,주거지,대구광역시 동구 각산동 118번지
796,창고시설,대구광역시 동구 각산동 132-15번지
797,창고시설,대구광역시 동구 각산동 134번지
798,창고시설,대구광역시 동구 각산동 177-3번지
799,편의시설,대구광역시 동구 각산동 178-3번지
800,편의시설,대구광역시 동구 신서동 17번지
801,주거지,대구광역시 동구 신서동 62-2번지
802,창고시설,대구광역시 동구 신서동 68-2번지
803,주거지,대구광역시 동구 신서동 140번지
805,주거지,대구광역시 동구 신서동 167번지
806,주거지,대구광역시 동구 신서동 203번지
807,편의시설,대구광역시 동구 신서동 416-1번지
808,주거지,대구광역시 동구 신서동 417-2번지
809,주거지,대구광역시 동구 신서동 419-1번지
810,편의시설,대구광역시 동구 동내동 4번지
813,창고시설,대구광역시 동구 동내동 32번지
814,창고시설,대구광역시 동구 동내동 58번지
815,주거지,대구광역시 동구 동내동 80번지
816,주거지,대구광역시 동구 동내동 100번지
817,창고시설,대구광역시 동구 동내동 276-2번지
818,주거지,대구광역시 동구 동내동 297번지
820,창고시설,대구광역시 동구 괴전동 10-2번지
821,주거지,대구광역시 동구 괴전동 13-1번지
822,주거지,대구광역시 동구 괴전동 14-2번지
823,창고시설,대구광역시 동구 괴전동 64-1번지
824,편의시설,대구광역시 동구 괴전동 92번지
825,편의시설,대구광역시 동구 괴전동 92-2번지
826,주거지,대구광역시 동구 괴전동 95-1번지
827,주거지,대구광역시 동구 괴전동 95-4번지
828,주거지,대구광역시 동구 괴전동 95-7번지
829,주거지,대구광역시 동구 괴전동 95-8번지
830,창고시설,대구광역시 동구 금강동 33번지
831,주거지,대구광역시 동구 금강동 49번지
832,농축산업시설,대구광역시 동구 금강동 51-1번지
835,농축산업시설,대구광역시 동구 금강동 51-2번지
837,주거지,대구광역시 동구 금강동 52-3번지
838,농축산업시설,대구광역시 동구 금강동 64번지
840,주거지,대구광역시 동구 대림동 13번지
843,주거지,대구광역시 동구 대림동 19번지
845,주거지,대구광역시 동구 대림동 21번지
846,주거지,대구광역시 동구 대림동 43번지
850,주거지,대구광역시 동구 사복동 34번지
851,주거지,대구광역시 동구 사복동 37-2번지
852,농축산업시설,대구광역시 동구 사복동 45번지
853,주거지,대구광역시 동구 사복동 49번지
855,주거지,대구광역시 동구 사복동 58번지
857,주거지,대구광역시 동구 사복동 62번지
858,주거지,대구광역시 동구 사복동 75번지
859,주거지,대구광역시 동구 사복동 159-4번지
860,창고시설,대구광역시 동구 숙천동 5번지
861,창고시설,대구광역시 동구 숙천동 15번지
862,주거지,대구광역시 동구 숙천동 15-1번지
863,창고시설,대구광역시 동구 숙천동 17번지
864,주거지,대구광역시 동구 숙천동 57번지
865,주거지,대구광역시 동구 숙천동 85-4번지
866,주거지,대구광역시 동구 숙천동 87번지
867,주거지,대구광역시 동구 숙천동 94-1번지
868,주거지,대구광역시 동구 숙천동 94-2번지
870,편의시설,대구광역시 동구 내곡동 1번지
871,주거지,대구광역시 동구 내곡동 28번지
872,주거지,대구광역시 동구 내곡동 53번지
873,주거지,대구광역시 동구 내곡동 80번지
874,주거지,대구광역시 동구 내곡동 87번지
875,주거지,대구광역시 동구 내곡동 99번지
876,주거지,대구광역시 동구 내곡동 111번지
877,주거지,대구광역시 동구 내곡동 113번지
878,주거지,대구광역시 동구 내곡동 119-1번지
879,주거지,대구광역시 동구 내곡동 119-2번지
880,주거지,대구광역시 동구 능성동 6-4번지
881,주거지,대구광역시 동구 능성동 8번지
882,주거지,대구광역시 동구 능성동 12번지
883,주거지,대구광역시 동구 능성동 14번지
884,주거지,대구광역시 동구 능성동 15번지
885,주거지,대구광역시 동구 능성동 16번지
886,주거지,대구광역시 동구 능성동 19-1번지
887,주거지,대구광역시 동구 능성동 19-2번지
888,농축산업시설,대구광역시 동구 능성동 21번지
889,주거지,대구광역시 동구 능성동 23번지
890,주거지,대구광역시 동구 진인동 4번지
891,주거지,대구광역시 동구 진인동 12번지
892,편의시설,대구광역시 동구 진인동 31-1번지
893,주거지,대구광역시 동구 진인동 31-2번지
896,편의시설,대구광역시 동구 진인동 33번지
897,편의시설,대구광역시 동구 진인동 34-1번지
898,주거지,대구광역시 동구 진인동 48번지
899,주거지,대구광역시 동구 진인동 66번지
900,편의시설,대구광역시 동구 도학동 1번지
903,문화및집회시설,대구광역시 동구 도학동 5번지
905,편의시설,대구광역시 동구 도학동 8번지
908,편의시설,대구광역시 동구 도학동 10번지
909,주거지,대구광역시 동구 도학동 15번지
910,농축산업시설,대구광역시 동구 백안동 3-1번지
911,편의시설,대구광역시 동구 백안동 5번지
914,편의시설,대구광역시 동구 백안동 8-3번지
915,주거지,대구광역시 동구 백안동 9-1번지
916,편의시설,대구광역시 동구 백안동 10-2번지
917,농축산업시설,대구광역시 동구 백안동 13-1번지
918,농축산업시설,대구광역시 동구 백안동 16-2번지
920,주거지,대구광역시 동구 미곡동 14-4번지
921,편의시설,대구광역시 동구 미곡동 74번지
923,교육연구및복지시설,대구광역시 동구 미곡동 82번지
924,주거지,대구광역시 동구 미곡동 90번지
925,주거지,대구광역시 동구 미곡동 92번지
926,주거지,대구광역시 동구 미곡동 124번지
927,창고시설,대구광역시 동구 미곡동 130번지
928,창고시설,대구광역시 동구 미곡동 133번지
929,주거지,대구광역시 동구 미곡동 134번지
930,편의시설,대구광역시 동구 용수동 3번지
931,주거지,대구광역시 동구 용수동 4번지
932,주거지,대구광역시 동구 용수동 5번지
933,주거지,대구광역시 동구 용수동 6번지
940,창고시설,대구광역시 동구 신무동 82-2번지
941,편의시설,대구광역시 동구 신무동 91번지
942,편의시설,대구광역시 동구 신무동 91-1번지
943,주거지,대구광역시 동구 신무동 97-2번지
944,주거지,대구광역시 동구 신무동 98번지
945,주거지,대구광역시 동구 신무동 111번지
946,편의시설,대구광역시 동구 신무동 114-4번지
947,주거지,대구광역시 동구 신무동 116번지
948,주거지,대구광역시 동구 신무동 141-3번지
949,편의시설,대구광역시 동구 신무동 141-6번지
950,창고시설,대구광역시 동구 미대동 3번지
951,농축산업시설,대구광역시 동구 미대동 23-2번지
952,창고시설,대구광역시 동구 미대동 34번지
953,창고시설,대구광역시 동구 미대동 47번지
955,편의시설,대구광역시 동구 미대동 80번지
958,창고시설,대구광역시 동구 미대동 87-1번지
959,편의시설,대구광역시 동구 미대동 100-1번지
960,편의시설,대구광역시 동구 내동 23번지
961,편의시설,대구광역시 동구 내동 52번지
962,주거지,대구광역시 동구 내동 57번지
963,농축산업시설,대구광역시 동구 내동 67번지
964,주거지,대구광역시 동구 내동 75번지
966,주거지,대구광역시 동구 내동 76번지
967,주거지,대구광역시 동구 내동 80번지
970,주거지,대구광역시 동구 신용동 93번지
971,주거지,대구광역시 동구 신용동 95번지
972,편의시설,대구광역시 동구 신용동 99번지
973,주거지,대구광역시 동구 신용동 100번지
974,주거지,대구광역시 동구 신용동 114번지
975,주거지,대구광역시 동구 신용동 117번지
976,주거지,대구광역시 동구 신용동 118번지
977,주거지,대구광역시 동구 신용동 119번지
978,주거지,대구광역시 동구 신용동 120번지
979,주거지,대구광역시 동구 신용동 122번지
980,편의시설,대구광역시 동구 중대동 1-1번지
981,편의시설,대구광역시 동구 중대동 4번지
983,주거지,대구광역시 동구 중대동 6번지
984,주거지,대구광역시 동구 중대동 7번지
986,주거지,대구광역시 동구 중대동 8번지
987,편의시설,대구광역시 동구 중대동 12번지
988,편의시설,대구광역시 동구 중대동 12-1번지
989,창고시설,대구광역시 동구 중대동 13번지
990,편의시설,대구광역시 동구 송정동 22-2번지
991,주거지,대구광역시 동구 송정동 23번지
992,주거지,대구광역시 동구 송정동 24번지
993,편의시설,대구광역시 동구 송정동 24-6번지
994,주거지,대구광역시 동구 송정동 25번지
995,주거지,대구광역시 동구 송정동 29번지
998,주거지,대구광역시 동구 송정동 29-2번지
999,편의시설,대구광역시 동구 송정동 115번지
1000,주거지,대구광역시 동구 덕곡동 1번지
1001,주거지,대구광역시 동구 덕곡동 18번지
1002,주거지,대구광역시 동구 덕곡동 25번지
1003,주거지,대구광역시 동구 덕곡동 25-1번지
1005,주거지,대구광역시 동구 덕곡동 25-2번지
1006,주거지,대구광역시 동구 덕곡동 25-3번지
1008,편의시설,대구광역시 동구 덕곡동 34번지
1010,주거지,대구광역시 동구 지묘동 3번지
1011,편의시설,대구광역시 동구 지묘동 46번지
1012,창고시설,대구광역시 동구 지묘동 46-1번지
1013,주거지,대구광역시 동구 지묘동 52번지
1015,주거지,대구광역시 동구 지묘동 53번지
1016,편의시설,대구광역시 동구 지묘동 54번지
1017,주거지,대구광역시 동구 지묘동 55번지
1018,주거지,대구광역시 동구 지묘동 56번지
1019,편의시설,대구광역시 동구 지묘동 57-1번지
1020,주거지,대구광역시 서구 내당동 1-1번지
1023,주거지,대구광역시 서구 내당동 1-2번지
1024,주거지,대구광역시 서구 내당동 1-5번지
1025,주거지,대구광역시 서구 내당동 1-6번지
1026,주거지,대구광역시 서구 내당동 1-9번지
1027,주거지,대구광역시 서구 내당동 1-11번지
1028,주거지,대구광역시 서구 내당동 1-12번지
1029,주거지,대구광역시 서구 내당동 1-14번지
1030,편의시설,대구광역시 서구 비산동 2-1번지
1032,주거지,대구광역시 서구 비산동 3번지
1033,주거지,대구광역시 서구 비산동 3-3번지
1035,주거지,대구광역시 서구 비산동 3-5번지
1036,편의시설,대구광역시 서구 비산동 3-6번지
1037,편의시설,대구광역시 서구 비산동 3-8번지
1038,주거지,대구광역시 서구 비산동 3-9번지
1039,주거지,대구광역시 서구 비산동 3-18번지
1040,편의시설,대구광역시 서구 평리동
1041,편의시설,대구광역시 서구 평리동 70-1번지
1042,님비시설,대구광역시 서구 평리동 107-5번지
1043,편의시설,대구광역시 서구 평리동 107-9번지
1044,생산시설,대구광역시 서구 평리동 108-11번지
1045,주거지,대구광역시 서구 평리동 284-2번지
1046,주거지,대구광역시 서구 평리동 284-3번지
1047,주거지,대구광역시 서구 평리동 284-11번지
1048,주거지,대구광역시 서구 평리동 284-12번지
1049,주거지,대구광역시 서구 평리동 284-13번지
1050,님비시설,대구광역시 서구 상리동 2-1번지
1060,주거지,대구광역시 서구 중리동 26-1번지
1070,편의시설,대구광역시 서구 이현동 1-1번지
1071,생산시설,대구광역시 서구 이현동 1-2번지
1072,자원순환관련시설,대구광역시 서구 이현동 1-5번지
1074,생산시설,대구광역시 서구 이현동 1-7번지
1075,생산시설,대구광역시 서구 이현동 1-19번지
1076,창고시설,대구광역시 서구 이현동 1-20번지
1078,생산시설,대구광역시 서구 이현동 1-21번지
1079,편의시설,대구광역시 서구 이현동 1-22번지
1080,주거지,대구광역시 서구 원대동1가 1-1번지
1081,주거지,대구광역시 서구 원대동1가 1-2번지
1082,주거지,대구광역시 서구 원대동1가 1-5번지
1083,편의시설,대구광역시 서구 원대동1가 1-7번지
1084,창고시설,대구광역시 서구 원대동1가 2-3번지
1085,편의시설,대구광역시 서구 원대동1가 2-8번지
1086,주거지,대구광역시 서구 원대동1가 2-9번지
1087,주거지,대구광역시 서구 원대동1가 2-11번지
1088,주거지,대구광역시 서구 원대동1가 3-3번지
1089,편의시설,대구광역시 서구 원대동1가 3-6번지
1090,생산시설,대구광역시 서구 원대동2가 69번지
1091,편의시설,대구광역시 서구 원대동2가 71-2번지
1092,편의시설,대구광역시 서구 원대동2가 72-1번지
1093,편의시설,대구광역시 서구 원대동2가 72-2번지
1094,편의시설,대구광역시 서구 원대동2가 76번지
1097,생산시설,대구광역시 서구 원대동2가 80번지
1098,주거지,대구광역시 서구 원대동2가 81-2번지
1099,편의시설,대구광역시 서구 원대동2가 81-3번지
1100,편의시설,대구광역시 서구 원대동3가 990-7번지
1101,주거지,대구광역시 서구 원대동3가 990-10번지
1102,편의시설,대구광역시 서구 원대동3가 990-11번지
1103,편의시설,대구광역시 서구 원대동3가 990-12번지
1104,편의시설,대구광역시 서구 원대동3가 990-14번지
1105,편의시설,대구광역시 서구 원대동3가 991-2번지
1106,편의시설,대구광역시 서구 원대동3가 991-4번지
1107,편의시설,대구광역시 서구 원대동3가 991-5번지
1108,편의시설,대구광역시 서구 원대동3가 991-7번지
1110,주거지,대구광역시 남구 이천동 12-32번지
1111,주거지,대구광역시 남구 이천동 13-19번지
1112,주거지,대구광역시 남구 이천동 17-8번지
1113,주거지,대구광역시 남구 이천동 28-42번지
1114,주거지,대구광역시 남구 이천동 49-4번지
1116,주거지,대구광역시 남구 이천동 121번지
1117,주거지,대구광역시 남구 이천동 121-1번지
1118,주거지,대구광역시 남구 이천동 121-70번지
1120,생산시설,대구광역시 남구 봉덕동 20-3번지
1121,편의시설,대구광역시 남구 봉덕동 472-2번지
1122,주거지,대구광역시 남구 봉덕동 473-3번지
1123,주거지,대구광역시 남구 봉덕동 473-5번지
1124,주거지,대구광역시 남구 봉덕동 473-8번지
1125,주거지,대구광역시 남구 봉덕동 474-3번지
1126,주거지,대구광역시 남구 봉덕동 474-4번지
1127,주거지,대구광역시 남구 봉덕동 474-5번지
1129,주거지,대구광역시 남구 봉덕동 474-7번지
1130,주거지,대구광역시 남구 대명동 2-6번지
1131,주거지,대구광역시 남구 대명동 2-7번지
1132,편의시설,대구광역시 남구 대명동 2-32번지
1133,주거지,대구광역시 남구 대명동 3-2번지
1134,주거지,대구광역시 남구 대명동 4-4번지
1135,주거지,대구광역시 남구 대명동 4-5번지
1136,주거지,대구광역시 남구 대명동 5-4번지
1137,주거지,대구광역시 남구 대명동 5-15번지
1138,주거지,대구광역시 남구 대명동 5-18번지
1139,주거지,대구광역시 남구 대명동 5-19번지
1140,편의시설,대구광역시 북구 칠성동1가 5-1번지
1141,편의시설,대구광역시 북구 칠성동1가 5-13번지
1142,편의시설,대구광역시 북구 칠성동1가 5-16번지
1143,편의시설,대구광역시 북구 칠성동1가 8-9번지
1144,편의시설,대구광역시 북구 칠성동1가 8-15번지
1145,편의시설,대구광역시 북구 칠성동1가 8-18번지
1146,주거지,대구광역시 북구 칠성동1가 8-20번지
1147,창고시설,대구광역시 북구 칠성동1가 8-21번지
1148,편의시설,대구광역시 북구 칠성동1가 14번지
1150,생산시설,대구광역시 북구 칠성동2가 1-2번지
1151,주거지,대구광역시 북구 칠성동2가 2-2번지
1158,생산시설,대구광역시 북구 칠성동2가 2-4번지
1160,편의시설,대구광역시 북구 고성동1가 35번지
1162,편의시설,대구광역시 북구 고성동1가 41번지
1163,편의시설,대구광역시 북구 고성동1가 42번지
1165,주거지,대구광역시 북구 고성동1가 50-20번지
1167,편의시설,대구광역시 북구 고성동1가 50-25번지
1168,주거지,대구광역시 북구 고성동1가 50-73번지
1169,편의시설,대구광역시 북구 고성동1가 50-75번지
1170,편의시설,대구광역시 북구 고성동2가 1번지
1171,편의시설,대구광역시 북구 고성동2가 2-1번지
1172,편의시설,대구광역시 북구 고성동2가 2-2번지
1174,편의시설,대구광역시 북구 고성동2가 4-1번지
1175,편의시설,대구광역시 북구 고성동2가 4-2번지
1176,주거지,대구광역시 북구 고성동2가 5-4번지
1177,편의시설,대구광역시 북구 고성동2가 5-5번지
1178,편의시설,대구광역시 북구 고성동2가 6번지
1179,편의시설,대구광역시 북구 고성동2가 8-1번지
1180,편의시설,대구광역시 북구 고성동3가 1-2번지
1181,편의시설,대구광역시 북구 고성동3가 1-3번지
1182,편의시설,대구광역시 북구 고성동3가 1-6번지
1183,편의시설,대구광역시 북구 고성동3가 1-8번지
1184,주거지,대구광역시 북구 고성동3가 1-9번지
1185,주거지,대구광역시 북구 고성동3가 1-10번지
1186,창고시설,대구광역시 북구 고성동3가 1-11번지
1187,편의시설,대구광역시 북구 고성동3가 1-12번지
1188,편의시설,대구광역시 북구 고성동3가 1-13번지
1189,편의시설,대구광역시 북구 고성동3가 2번지
1190,편의시설,대구광역시 북구 침산동 3-4번지
1191,주거지,대구광역시 북구 침산동 3-5번지
1192,생산시설,대구광역시 북구 침산동 3-7번지
1193,편의시설,대구광역시 북구 침산동 5-1번지
1194,편의시설,대구광역시 북구 침산동 5-7번지
1195,주거지,대구광역시 북구 침산동 7-3번지
1196,편의시설,대구광역시 북구 침산동 9-3번지
1197,편의시설,대구광역시 북구 침산동 9-4번지
1198,편의시설,대구광역시 북구 침산동 9-5번지
1199,편의시설,대구광역시 북구 침산동 10-1번지
1200,편의시설,대구광역시 북구 노원동1가 1-1번지
1201,편의시설,대구광역시 북구 노원동1가 1-2번지
1202,주거지,대구광역시 북구 노원동1가 1-3번지
1203,주거지,대구광역시 북구 노원동1가 1-6번지
1204,편의시설,대구광역시 북구 노원동1가 1-7번지
1205,편의시설,대구광역시 북구 노원동1가 1-8번지
1206,편의시설,대구광역시 북구 노원동1가 2-2번지
1207,편의시설,대구광역시 북구 노원동1가 2-3번지
1208,편의시설,대구광역시 북구 노원동1가 2-4번지
1209,생산시설,대구광역시 북구 노원동1가 2-5번지
1210,주거지,대구광역시 북구 노원동2가 3번지
1212,창고시설,대구광역시 북구 노원동2가 3-1번지
1213,창고시설,대구광역시 북구 노원동2가 4-1번지
1214,편의시설,대구광역시 북구 노원동2가 5-1번지
1215,편의시설,대구광역시 북구 노원동2가 5-2번지
1216,생산시설,대구광역시 북구 노원동2가 5-3번지
1217,생산시설,대구광역시 북구 노원동2가 6-2번지
1218,편의시설,대구광역시 북구 노원동2가 6-16번지
1219,창고시설,대구광역시 북구 노원동2가 7-1번지
1220,생산시설,대구광역시 북구 노원동3가 1번지
1222,생산시설,대구광역시 북구 노원동3가 1-1번지
1223,생산시설,대구광역시 북구 노원동3가 1-2번지
1224,생산시설,대구광역시 북구 노원동3가 1-3번지
1225,생산시설,대구광역시 북구 노원동3가 1-4번지
1226,생산시설,대구광역시 북구 노원동3가 2-1번지
1227,생산시설,대구광역시 북구 노원동3가 2-3번지
1228,생산시설,대구광역시 북구 노원동3가 3-1번지
1229,생산시설,대구광역시 북구 노원동3가 3-2번지
1230,교육연구시설,대구광역시 북구 대현동 1-2번지
1234,주거지,대구광역시 북구 대현동 1-4번지
1235,주거지,대구광역시 북구 대현동 1-9번지
1236,주거지,대구광역시 북구 대현동 4-3번지
1237,주거지,대구광역시 북구 대현동 6-3번지
1238,편의시설,대구광역시 북구 대현동 14-9번지
1239,편의시설,대구광역시 북구 대현동 14-12번지
1240,주거지,대구광역시 북구 산격동
1241,생산시설,대구광역시 북구 산격동 7-10번지
1242,생산시설,대구광역시 북구 산격동 7-11번지
1243,생산시설,대구광역시 북구 산격동 7-12번지
1244,편의시설,대구광역시 북구 산격동 7-13번지
1245,생산시설,대구광역시 북구 산격동 7-14번지
1246,생산시설,대구광역시 북구 산격동 7-15번지
1247,생산시설,대구광역시 북구 산격동 7-16번지
1248,생산시설,대구광역시 북구 산격동 7-17번지
1249,생산시설,대구광역시 북구 산격동 7-18번지
1250,교육연구시설,대구광역시 북구 복현동
1251,교육연구시설,대구광역시 북구 복현동 8-1번지
1258,주거지,대구광역시 북구 복현동 10-3번지
1259,주거지,대구광역시 북구 복현동 10-4번지
1260,편의시설,대구광역시 북구 검단동 19-7번지
1261,편의시설,대구광역시 북구 검단동 20-3번지
1265,주거지,대구광역시 북구 검단동 29번지
1266,주거지,대구광역시 북구 검단동 34-1번지
1269,주거지,대구광역시 북구 검단동 46번지
1270,주거지,대구광역시 북구 동변동 4-1번지
1271,농축산업시설,대구광역시 북구 동변동 23-2번지
1273,주거지,대구광역시 북구 동변동 24-2번지
1274,농축산업시설,대구광역시 북구 동변동 27번지
1275,농축산업시설,대구광역시 북구 동변동 27-1번지
1276,주거지,대구광역시 북구 동변동 30-1번지
