,주용도코드명,대지위치
628,주거지,강원도 춘천시 서면 금산리 388-6번지
629,주거지,강원도 춘천시 서면 금산리 388-7번지
630,편의시설,강원도 춘천시 서면 금산리 399-9번지
631,편의시설,강원도 춘천시 서면 금산리 402-7번지
632,주거지,강원도 춘천시 서면 신매리 8-1번지
634,주거지,강원도 춘천시 서면 신매리 10번지
635,주거지,강원도 춘천시 서면 신매리 11-1번지
636,편의시설,강원도 춘천시 서면 신매리 12번지
637,편의시설,강원도 춘천시 서면 신매리 16번지
639,주거지,강원도 춘천시 서면 신매리 21-1번지
640,주거지,강원도 춘천시 서면 신매리 21-4번지
641,편의시설,강원도 춘천시 서면 신매리 22번지
642,주거지,강원도 춘천시 서면 서상리 54-1번지
643,주거지,강원도 춘천시 서면 서상리 57번지
645,주거지,강원도 춘천시 서면 서상리 60-1번지
646,주거지,강원도 춘천시 서면 서상리 60-4번지
647,창고시설,강원도 춘천시 서면 서상리 60-5번지
648,주거지,강원도 춘천시 서면 서상리 63-1번지
649,주거지,강원도 춘천시 서면 서상리 64-5번지
650,주거지,강원도 춘천시 서면 서상리 78-1번지
651,주거지,강원도 춘천시 서면 서상리 79-1번지
652,님비시설,강원도 춘천시 서면 오월리 27-18번지
653,주거지,강원도 춘천시 서면 오월리 37-7번지
654,주거지,강원도 춘천시 서면 오월리 37-10번지
655,교육연구시설,강원도 춘천시 서면 오월리 37-11번지
656,주거지,강원도 춘천시 서면 오월리 42번지
657,주거지,강원도 춘천시 서면 오월리 46-1번지
658,편의시설,강원도 춘천시 서면 오월리 46-5번지
659,주거지,강원도 춘천시 서면 오월리 48-1번지
660,창고시설,강원도 춘천시 서면 오월리 48-2번지
661,주거지,강원도 춘천시 서면 오월리 48-3번지
662,주거지,강원도 춘천시 서면 월송리
663,주거지,강원도 춘천시 서면 월송리 47번지
664,편의시설,강원도 춘천시 서면 월송리 47-4번지
667,농축산업시설,강원도 춘천시 서면 월송리 48번지
668,주거지,강원도 춘천시 서면 월송리 52번지
669,편의시설,강원도 춘천시 서면 월송리 52-2번지
670,농축산업시설,강원도 춘천시 서면 월송리 53번지
671,주거지,강원도 춘천시 서면 월송리 53-1번지
672,편의시설,강원도 춘천시 서면 방동리 2번지
673,주거지,강원도 춘천시 서면 방동리 3번지
674,주거지,강원도 춘천시 서면 방동리 34번지
675,주거지,강원도 춘천시 서면 방동리 36번지
677,편의시설,강원도 춘천시 서면 방동리 44-1번지
678,창고시설,강원도 춘천시 서면 방동리 50-1번지
679,편의시설,강원도 춘천시 서면 방동리 58-1번지
680,주거지,강원도 춘천시 서면 방동리 60번지
681,주거지,강원도 춘천시 서면 방동리 60-1번지
682,주거지,강원도 춘천시 서면 덕두원리 3-6번지
683,주거지,강원도 춘천시 서면 덕두원리 9-7번지
684,주거지,강원도 춘천시 서면 덕두원리 12-1번지
685,주거지,강원도 춘천시 서면 덕두원리 14-5번지
686,편의시설,강원도 춘천시 서면 덕두원리 40-4번지
687,주거지,강원도 춘천시 서면 덕두원리 40-12번지
689,주거지,강원도 춘천시 서면 덕두원리 43-1번지
690,주거지,강원도 춘천시 서면 덕두원리 43-3번지
691,주거지,강원도 춘천시 서면 덕두원리 43-16번지
692,편의시설,강원도 춘천시 서면 당림리 17번지
694,주거지,강원도 춘천시 서면 당림리 36번지
695,주거지,강원도 춘천시 서면 당림리 54번지
696,주거지,강원도 춘천시 서면 당림리 54-4번지
697,주거지,강원도 춘천시 서면 당림리 54-5번지
698,주거지,강원도 춘천시 서면 당림리 54-7번지
699,주거지,강원도 춘천시 서면 당림리 54-8번지
700,주거지,강원도 춘천시 서면 당림리 54-9번지
701,님비시설,강원도 춘천시 서면 당림리 62번지
702,주거지,강원도 춘천시 서면 안보리
704,주거지,강원도 춘천시 서면 안보리 2-1번지
707,창고시설,강원도 춘천시 서면 안보리 9-1번지
708,편의시설,강원도 춘천시 서면 안보리 34-1번지
709,편의시설,강원도 춘천시 서면 안보리 35-1번지
710,주거지,강원도 춘천시 서면 안보리 38-4번지
712,주거지,강원도 춘천시 사북면 신포리 12번지
713,주거지,강원도 춘천시 사북면 신포리 30-2번지
714,주거지,강원도 춘천시 사북면 신포리 139-1번지
715,편의시설,강원도 춘천시 사북면 신포리 164-5번지
716,님비시설,강원도 춘천시 사북면 신포리 199-5번지
717,주거지,강원도 춘천시 사북면 신포리 221-2번지
718,주거지,강원도 춘천시 사북면 신포리 222-2번지
719,주거지,강원도 춘천시 사북면 신포리 244-3번지
720,주거지,강원도 춘천시 사북면 신포리 246-1번지
721,편의시설,강원도 춘천시 사북면 신포리 254-1번지
722,주거지,강원도 춘천시 사북면 지촌리 8번지
723,창고시설,강원도 춘천시 사북면 지촌리 9-19번지
725,주거지,강원도 춘천시 사북면 지촌리 11-2번지
727,주거지,강원도 춘천시 사북면 지촌리 11-3번지
728,주거지,강원도 춘천시 사북면 지촌리 13번지
729,주거지,강원도 춘천시 사북면 지촌리 16-1번지
730,주거지,강원도 춘천시 사북면 지촌리 16-4번지
731,주거지,강원도 춘천시 사북면 지촌리 17-1번지
732,농축산업시설,강원도 춘천시 사북면 오탄리 12-1번지
733,농축산업시설,강원도 춘천시 사북면 오탄리 16번지
738,농축산업시설,강원도 춘천시 사북면 오탄리 16-3번지
739,주거지,강원도 춘천시 사북면 오탄리 26-1번지
740,주거지,강원도 춘천시 사북면 오탄리 30번지
741,농축산업시설,강원도 춘천시 사북면 오탄리 31-1번지
742,주거지,강원도 춘천시 사북면 가일리 83-1번지
743,주거지,강원도 춘천시 사북면 가일리 83-4번지
744,편의시설,강원도 춘천시 사북면 가일리 84-1번지
745,창고시설,강원도 춘천시 사북면 가일리 85번지
746,편의시설,강원도 춘천시 사북면 가일리 129번지
748,주거지,강원도 춘천시 사북면 가일리 135번지
749,편의시설,강원도 춘천시 사북면 가일리 137번지
752,주거지,강원도 춘천시 사북면 원평리 4-9번지
753,주거지,강원도 춘천시 사북면 원평리 4-17번지
754,주거지,강원도 춘천시 사북면 원평리 4-21번지
756,주거지,강원도 춘천시 사북면 원평리 4-23번지
757,주거지,강원도 춘천시 사북면 원평리 4-25번지
758,주거지,강원도 춘천시 사북면 원평리 4-27번지
759,주거지,강원도 춘천시 사북면 원평리 4-32번지
760,주거지,강원도 춘천시 사북면 원평리 16번지
761,주거지,강원도 춘천시 사북면 원평리 22-4번지
762,주거지,강원도 춘천시 사북면 지암리 2번지
763,편의시설,강원도 춘천시 사북면 지암리 2-15번지
764,농축산업시설,강원도 춘천시 사북면 지암리 4-1번지
765,주거지,강원도 춘천시 사북면 지암리 4-6번지
766,주거지,강원도 춘천시 사북면 지암리 8-6번지
767,농축산업시설,강원도 춘천시 사북면 지암리 15번지
768,창고시설,강원도 춘천시 사북면 지암리 17-2번지
769,농축산업시설,강원도 춘천시 사북면 지암리 19-1번지
770,농축산업시설,강원도 춘천시 사북면 지암리 22번지
771,주거지,강원도 춘천시 사북면 지암리 23번지
772,편의시설,강원도 춘천시 사북면 고탄리 6번지
773,편의시설,강원도 춘천시 사북면 고탄리 7-2번지
775,주거지,강원도 춘천시 사북면 고탄리 13번지
776,편의시설,강원도 춘천시 사북면 고탄리 19-4번지
777,주거지,강원도 춘천시 사북면 고탄리 19-6번지
778,주거지,강원도 춘천시 사북면 고탄리 21번지
779,주거지,강원도 춘천시 사북면 고탄리 21-5번지
780,편의시설,강원도 춘천시 사북면 고탄리 26-1번지
781,주거지,강원도 춘천시 사북면 고탄리 42번지
782,주거지,강원도 춘천시 사북면 고성리 1번지
784,주거지,강원도 춘천시 사북면 고성리 12번지
786,주거지,강원도 춘천시 사북면 고성리 13-1번지
787,주거지,강원도 춘천시 사북면 고성리 13-8번지
788,주거지,강원도 춘천시 사북면 고성리 14번지
789,주거지,강원도 춘천시 사북면 고성리 14-1번지
790,편의시설,강원도 춘천시 사북면 고성리 16-2번지
792,주거지,강원도 춘천시 사북면 송암리 24번지
793,주거지,강원도 춘천시 사북면 송암리 24-1번지
794,주거지,강원도 춘천시 사북면 송암리 24-3번지
795,주거지,강원도 춘천시 사북면 송암리 45번지
796,주거지,강원도 춘천시 사북면 송암리 49-1번지
797,주거지,강원도 춘천시 사북면 송암리 52번지
798,주거지,강원도 춘천시 사북면 송암리 53-2번지
799,주거지,강원도 춘천시 사북면 송암리 54번지
800,주거지,강원도 춘천시 사북면 송암리 56번지
801,창고시설,강원도 춘천시 사북면 송암리 73번지
802,주거지,강원도 춘천시 사북면 인람리 26-1번지
803,주거지,강원도 춘천시 사북면 인람리 26-6번지
804,주거지,강원도 춘천시 사북면 인람리 26-7번지
805,농축산업시설,강원도 춘천시 사북면 인람리 27번지
807,주거지,강원도 춘천시 사북면 인람리 27-2번지
808,편의시설,강원도 춘천시 사북면 인람리 92-1번지
809,주거지,강원도 춘천시 사북면 인람리 93-1번지
810,주거지,강원도 춘천시 사북면 인람리 100-1번지
812,주거지,강원도 춘천시 북산면 내평리 252번지
813,주거지,강원도 춘천시 북산면 내평리 324번지
814,창고시설,강원도 춘천시 북산면 내평리 325번지
816,교육연구시설,강원도 춘천시 북산면 내평리 400번지
817,창고시설,강원도 춘천시 북산면 내평리 410번지
819,주거지,강원도 춘천시 북산면 내평리 439번지
820,창고시설,강원도 춘천시 북산면 내평리 478번지
822,주거지,강원도 춘천시 북산면 청평리 92-1번지
823,주거지,강원도 춘천시 북산면 청평리 157-1번지
824,주거지,강원도 춘천시 북산면 청평리 161-2번지
825,주거지,강원도 춘천시 북산면 청평리 162번지
826,주거지,강원도 춘천시 북산면 청평리 163번지
828,주거지,강원도 춘천시 북산면 청평리 168번지
830,주거지,강원도 춘천시 북산면 청평리 173번지
831,주거지,강원도 춘천시 북산면 청평리 179-1번지
832,주거지,강원도 춘천시 북산면 부귀리 306-3번지
833,주거지,강원도 춘천시 북산면 부귀리 306-5번지
834,편의시설,강원도 춘천시 북산면 부귀리 314번지
837,편의시설,강원도 춘천시 북산면 부귀리 314-3번지
838,주거지,강원도 춘천시 북산면 부귀리 337-5번지
839,주거지,강원도 춘천시 북산면 부귀리 345번지
840,주거지,강원도 춘천시 북산면 부귀리 351번지
841,주거지,강원도 춘천시 북산면 부귀리 352-3번지
842,주거지,강원도 춘천시 북산면 추곡리 45번지
843,창고시설,강원도 춘천시 북산면 추곡리 95-3번지
845,편의시설,강원도 춘천시 북산면 추곡리 95-12번지
846,주거지,강원도 춘천시 북산면 추곡리 96번지
848,편의시설,강원도 춘천시 북산면 추곡리 97-3번지
849,편의시설,강원도 춘천시 북산면 추곡리 97-7번지
850,주거지,강원도 춘천시 북산면 추곡리 100번지
851,주거지,강원도 춘천시 북산면 추곡리 102-1번지
852,편의시설,강원도 춘천시 북산면 오항리 34번지
853,편의시설,강원도 춘천시 북산면 오항리 34-1번지
854,주거지,강원도 춘천시 북산면 오항리 36번지
855,주거지,강원도 춘천시 북산면 오항리 41-2번지
856,주거지,강원도 춘천시 북산면 오항리 44번지
857,주거지,강원도 춘천시 북산면 오항리 84-1번지
858,주거지,강원도 춘천시 북산면 오항리 86번지
859,주거지,강원도 춘천시 북산면 오항리 90번지
860,농축산업시설,강원도 춘천시 북산면 오항리 101-2번지
861,주거지,강원도 춘천시 북산면 오항리 101-3번지
862,편의시설,강원도 춘천시 북산면 물로리 58-1번지
864,주거지,강원도 춘천시 북산면 물로리 111번지
865,주거지,강원도 춘천시 북산면 물로리 139번지
866,주거지,강원도 춘천시 북산면 물로리 142번지
867,주거지,강원도 춘천시 북산면 물로리 191번지
868,주거지,강원도 춘천시 북산면 물로리 236번지
870,주거지,강원도 춘천시 북산면 물로리 263-1번지
871,주거지,강원도 춘천시 북산면 물로리 266번지
872,주거지,강원도 춘천시 북산면 조교리 63번지
873,주거지,강원도 춘천시 북산면 조교리 68번지
876,창고시설,강원도 춘천시 북산면 조교리 85번지
877,주거지,강원도 춘천시 북산면 조교리 86번지
878,편의시설,강원도 춘천시 북산면 조교리 92번지
880,주거지,강원도 춘천시 북산면 조교리 153번지
882,주거지,강원도 춘천시 북산면 대곡리 374번지
883,편의시설,강원도 춘천시 북산면 대곡리 412-5번지
885,주거지,강원도 춘천시 북산면 대곡리 621-2번지
886,주거지,강원도 춘천시 북산면 대곡리 622-1번지
887,주거지,강원도 춘천시 북산면 대곡리 624-1번지
888,주거지,강원도 춘천시 북산면 추전리 95-1번지
889,주거지,강원도 춘천시 북산면 추전리 127-1번지
891,주거지,강원도 춘천시 북산면 추전리 140-1번지
893,농축산업시설,강원도 춘천시 북산면 추전리 140-4번지
894,주거지,강원도 춘천시 북산면 추전리 284-1번지
895,주거지,강원도 춘천시 동내면 거두리 25번지
898,창고시설,강원도 춘천시 동내면 거두리 27번지
899,주거지,강원도 춘천시 동내면 거두리 33-1번지
900,주거지,강원도 춘천시 동내면 거두리 34번지
901,주거지,강원도 춘천시 동내면 거두리 34-1번지
902,주거지,강원도 춘천시 동내면 거두리 49-1번지
903,편의시설,강원도 춘천시 동내면 거두리 54-1번지
904,주거지,강원도 춘천시 동내면 거두리 54-2번지
905,편의시설,강원도 춘천시 동내면 신촌리 1번지
906,주거지,강원도 춘천시 동내면 신촌리 2번지
907,창고시설,강원도 춘천시 동내면 신촌리 3번지
908,주거지,강원도 춘천시 동내면 신촌리 3-4번지
909,주거지,강원도 춘천시 동내면 신촌리 7번지
910,주거지,강원도 춘천시 동내면 신촌리 7-3번지
912,주거지,강원도 춘천시 동내면 신촌리 7-4번지
913,주거지,강원도 춘천시 동내면 신촌리 7-5번지
914,주거지,강원도 춘천시 동내면 신촌리 7-8번지
915,주거지,강원도 춘천시 동내면 고은리 3-3번지
916,주거지,강원도 춘천시 동내면 고은리 3-4번지
917,주거지,강원도 춘천시 동내면 고은리 3-7번지
918,주거지,강원도 춘천시 동내면 고은리 3-12번지
919,주거지,강원도 춘천시 동내면 고은리 3-20번지
920,주거지,강원도 춘천시 동내면 고은리 3-21번지
921,주거지,강원도 춘천시 동내면 고은리 4-4번지
923,주거지,강원도 춘천시 동내면 고은리 4-5번지
924,창고시설,강원도 춘천시 동내면 고은리 5-1번지
925,편의시설,강원도 춘천시 동내면 사암리 24번지
926,창고시설,강원도 춘천시 동내면 사암리 28번지
928,편의시설,강원도 춘천시 동내면 사암리 33번지
929,편의시설,강원도 춘천시 동내면 사암리 34번지
930,주거지,강원도 춘천시 동내면 사암리 57번지
931,농축산업시설,강원도 춘천시 동내면 사암리 68번지
932,주거지,강원도 춘천시 동내면 사암리 74번지
933,편의시설,강원도 춘천시 동내면 사암리 75-1번지
934,님비시설,강원도 춘천시 동내면 사암리 85-1번지
935,주거지,강원도 춘천시 동내면 학곡리
936,자원순환관련시설,강원도 춘천시 동내면 학곡리 2-1번지
937,주거지,강원도 춘천시 동내면 학곡리 3-7번지
939,주거지,강원도 춘천시 동내면 학곡리 4-1번지
940,주거지,강원도 춘천시 동내면 학곡리 4-2번지
942,편의시설,강원도 춘천시 동내면 학곡리 4-11번지
943,자동차관련시설,강원도 춘천시 동내면 학곡리 4-12번지
944,창고시설,강원도 춘천시 동내면 학곡리 4-13번지
945,주거지,강원도 춘천시 남산면 33번지
946,주거지,강원도 춘천시 남산면 광판리
947,농축산업시설,강원도 춘천시 남산면 광판리 32-1번지
948,창고시설,강원도 춘천시 남산면 광판리 48-1번지
951,주거지,강원도 춘천시 남산면 광판리 54-1번지
952,주거지,강원도 춘천시 남산면 광판리 54-2번지
953,주거지,강원도 춘천시 남산면 광판리 58-1번지
954,편의시설,강원도 춘천시 남산면 광판리 62번지
955,주거지,강원도 춘천시 남산면 광판리 71번지
956,농축산업시설,강원도 춘천시 남산면 행촌리 25번지
957,주거지,강원도 춘천시 남산면 행촌리 36번지
958,농축산업시설,강원도 춘천시 남산면 행촌리 45번지
963,주거지,강원도 춘천시 남산면 행촌리 45-1번지
964,주거지,강원도 춘천시 남산면 행촌리 53-2번지
965,편의시설,강원도 춘천시 남산면 행촌리 59번지
966,주거지,강원도 춘천시 남산면 수동리 9번지
967,농축산업시설,강원도 춘천시 남산면 수동리 12번지
972,농축산업시설,강원도 춘천시 남산면 수동리 14번지
973,농축산업시설,강원도 춘천시 남산면 수동리 15-1번지
974,주거지,강원도 춘천시 남산면 수동리 15-2번지
975,주거지,강원도 춘천시 남산면 수동리 26번지
976,교육연구시설,강원도 춘천시 남산면 창촌리 1번지
986,주거지,강원도 춘천시 남산면 방곡리 4번지
988,주거지,강원도 춘천시 남산면 방곡리 4-2번지
989,주거지,강원도 춘천시 남산면 방곡리 4-7번지
990,주거지,강원도 춘천시 남산면 방곡리 4-8번지
992,주거지,강원도 춘천시 남산면 방곡리 4-10번지
994,편의시설,강원도 춘천시 남산면 방곡리 4-15번지
995,주거지,강원도 춘천시 남산면 방곡리 4-17번지
996,주거지,강원도 춘천시 남산면 강촌리 71번지
997,주거지,강원도 춘천시 남산면 강촌리 75-1번지
998,주거지,강원도 춘천시 남산면 강촌리 77번지
999,주거지,강원도 춘천시 남산면 강촌리 83번지
1000,주거지,강원도 춘천시 남산면 강촌리 105번지
1001,주거지,강원도 춘천시 남산면 강촌리 105-2번지
1002,주거지,강원도 춘천시 남산면 강촌리 105-4번지
1003,주거지,강원도 춘천시 남산면 강촌리 105-10번지
1005,주거지,강원도 춘천시 남산면 강촌리 114번지
1006,주거지,강원도 춘천시 남산면 서천리
1007,주거지,강원도 춘천시 남산면 서천리 20-10번지
1009,편의시설,강원도 춘천시 남산면 서천리 28-4번지
1010,주거지,강원도 춘천시 남산면 서천리 28-5번지
1011,주거지,강원도 춘천시 남산면 서천리 28-13번지
1012,주거지,강원도 춘천시 남산면 서천리 28-24번지
1013,주거지,강원도 춘천시 남산면 서천리 30-11번지
1016,편의시설,강원도 춘천시 남산면 백양리 29-1번지
1021,농축산업시설,강원도 춘천시 남산면 백양리 51-12번지
1022,주거지,강원도 춘천시 남산면 백양리 70-2번지
1024,주거지,강원도 춘천시 남산면 백양리 94-1번지
1025,주거지,강원도 춘천시 남산면 백양리 96번지
1026,편의시설,강원도 춘천시 남산면 방하리 27번지
1027,주거지,강원도 춘천시 남산면 방하리 34번지
1028,주거지,강원도 춘천시 남산면 방하리 45-2번지
1031,주거지,강원도 춘천시 남산면 방하리 45-5번지
1032,교육연구및복지시설,강원도 춘천시 남산면 방하리 46번지
1033,주거지,강원도 춘천시 남산면 방하리 47번지
1034,주거지,강원도 춘천시 남산면 방하리 48번지
1035,주거지,강원도 춘천시 남산면 방하리 51번지
1036,주거지,강원도 춘천시 남산면 산수리 1번지
1037,주거지,강원도 춘천시 남산면 산수리 15-1번지
1038,주거지,강원도 춘천시 남산면 산수리 27-1번지
1039,편의시설,강원도 춘천시 남산면 산수리 29번지
1040,주거지,강원도 춘천시 남산면 산수리 34-1번지
1043,주거지,강원도 춘천시 남산면 산수리 36번지
1044,창고시설,강원도 춘천시 남산면 산수리 36-2번지
1045,주거지,강원도 춘천시 남산면 산수리 50번지
