,주용도코드명,대지위치
513,편의시설,세종특별자치시  부강면 노호리 9번지
514,주거지,세종특별자치시  부강면 노호리 16-5번지
515,주거지,세종특별자치시  부강면 노호리 16-5번지
516,주거지,세종특별자치시  부강면 노호리 16-5번지
517,편의시설,세종특별자치시  부강면 노호리 19-3번지
518,생산시설,세종특별자치시  부강면 노호리 30-1번지
519,생산시설,세종특별자치시  부강면 노호리 30-1번지
520,주거지,세종특별자치시  부강면 금호리
521,주거지,세종특별자치시  부강면 금호리
522,창고시설,세종특별자치시  부강면 금호리 29-1번지
523,생산시설,세종특별자치시  부강면 금호리 30-2번지
524,생산시설,세종특별자치시  부강면 금호리 30-13번지
525,생산시설,세종특별자치시  부강면 금호리 30-13번지
526,생산시설,세종특별자치시  부강면 금호리 30-13번지
527,생산시설,세종특별자치시  부강면 금호리 31번지
528,생산시설,세종특별자치시  부강면 금호리 31번지
529,생산시설,세종특별자치시  부강면 금호리 31번지
530,창고시설,세종특별자치시  금남면 용포리 2번지
531,창고시설,세종특별자치시  금남면 용포리 6-1번지
532,편의시설,세종특별자치시  금남면 용포리 10번지
533,주거지,세종특별자치시  금남면 용포리 21-1번지
534,편의시설,세종특별자치시  금남면 용포리 22-14번지
535,주거지,세종특별자치시  금남면 용포리 25번지
536,주거지,세종특별자치시  금남면 용포리 29번지
537,편의시설,세종특별자치시  금남면 용포리 38-5번지
538,편의시설,세종특별자치시  금남면 용포리 38-5번지
539,주거지,세종특별자치시  금남면 용포리 47-2번지
540,편의시설,세종특별자치시  금남면 발산리 5-4번지
541,주거지,세종특별자치시  금남면 발산리 12번지
542,주거지,세종특별자치시  금남면 발산리 12번지
543,주거지,세종특별자치시  금남면 발산리 13번지
544,주거지,세종특별자치시  금남면 발산리 14번지
545,주거지,세종특별자치시  금남면 발산리 14번지
546,주거지,세종특별자치시  금남면 발산리 17번지
547,주거지,세종특별자치시  금남면 발산리 17-2번지
548,주거지,세종특별자치시  금남면 발산리 18번지
549,주거지,세종특별자치시  금남면 발산리 18번지
550,주거지,세종특별자치시  금남면 감성리 5번지
551,주거지,세종특별자치시  금남면 감성리 5-2번지
552,주거지,세종특별자치시  금남면 감성리 6번지
553,주거지,세종특별자치시  금남면 감성리 6-1번지
554,주거지,세종특별자치시  금남면 감성리 8-1번지
555,주거지,세종특별자치시  금남면 감성리 8-1번지
556,농축산업시설,세종특별자치시  금남면 감성리 8-2번지
557,주거지,세종특별자치시  금남면 감성리 8-2번지
558,주거지,세종특별자치시  금남면 감성리 8-7번지
559,주거지,세종특별자치시  금남면 감성리 8-11번지
560,님비시설,세종특별자치시  금남면 두만리 7-7번지
561,님비시설,세종특별자치시  금남면 두만리 7-7번지
562,주거지,세종특별자치시  금남면 두만리 11-3번지
563,편의시설,세종특별자치시  금남면 두만리 37-1번지
564,생산시설,세종특별자치시  금남면 두만리 37-6번지
565,창고시설,세종특별자치시  금남면 두만리 87번지
566,주거지,세종특별자치시  금남면 두만리 87번지
567,주거지,세종특별자치시  금남면 두만리 89-3번지
568,주거지,세종특별자치시  금남면 두만리 91-3번지
569,주거지,세종특별자치시  금남면 두만리 93-2번지
570,농축산업시설,세종특별자치시  금남면 용담리 11-1번지
571,농축산업시설,세종특별자치시  금남면 용담리 11-1번지
572,농축산업시설,세종특별자치시  금남면 용담리 11-1번지
573,농축산업시설,세종특별자치시  금남면 용담리 11-1번지
574,농축산업시설,세종특별자치시  금남면 용담리 30번지
575,주거지,세종특별자치시  금남면 용담리 31번지
576,창고시설,세종특별자치시  금남면 용담리 57번지
577,편의시설,세종특별자치시  금남면 용담리 84번지
578,주거지,세종특별자치시  금남면 용담리 84번지
579,주거지,세종특별자치시  금남면 용담리 88-1번지
580,주거지,세종특별자치시  금남면 축산리 16-2번지
581,농축산업시설,세종특별자치시  금남면 축산리 18-6번지
582,주거지,세종특별자치시  금남면 축산리 20-7번지
583,창고시설,세종특별자치시  금남면 축산리 25-1번지
584,편의시설,세종특별자치시  금남면 축산리 25-1번지
585,주거지,세종특별자치시  금남면 축산리 30번지
586,주거지,세종특별자치시  금남면 축산리 33번지
587,주거지,세종특별자치시  금남면 축산리 37-5번지
588,주거지,세종특별자치시  금남면 축산리 39-1번지
589,님비시설,세종특별자치시  금남면 축산리 39-14번지
590,주거지,세종특별자치시  금남면 금천리 1-1번지
591,주거지,세종특별자치시  금남면 금천리 13번지
592,주거지,세종특별자치시  금남면 금천리 19번지
593,주거지,세종특별자치시  금남면 금천리 19번지
594,주거지,세종특별자치시  금남면 금천리 21번지
595,주거지,세종특별자치시  금남면 금천리 21번지
596,주거지,세종특별자치시  금남면 금천리 22번지
597,주거지,세종특별자치시  금남면 금천리 25번지
598,주거지,세종특별자치시  금남면 금천리 25번지
599,주거지,세종특별자치시  금남면 금천리 25번지
600,주거지,세종특별자치시  금남면 영치리 26-2번지
601,주거지,세종특별자치시  금남면 영치리 42-2번지
602,창고시설,세종특별자치시  금남면 영치리 60번지
603,창고시설,세종특별자치시  금남면 영치리 64번지
604,창고시설,세종특별자치시  금남면 영치리 83번지
605,주거지,세종특별자치시  금남면 영치리 88번지
606,창고시설,세종특별자치시  금남면 영치리 95번지
607,창고시설,세종특별자치시  금남면 영치리 96-5번지
608,주거지,세종특별자치시  금남면 영치리 99-3번지
609,주거지,세종특별자치시  금남면 영치리 100-1번지
610,주거지,세종특별자치시  금남면 남곡리 10번지
611,주거지,세종특별자치시  금남면 남곡리 47-2번지
612,농축산업시설,세종특별자치시  금남면 남곡리 61번지
613,농축산업시설,세종특별자치시  금남면 남곡리 65번지
614,주거지,세종특별자치시  금남면 남곡리 66-1번지
615,주거지,세종특별자치시  금남면 남곡리 66-1번지
616,주거지,세종특별자치시  금남면 남곡리 66-2번지
617,주거지,세종특별자치시  금남면 남곡리 66-2번지
618,주거지,세종특별자치시  금남면 남곡리 66-4번지
619,편의시설,세종특별자치시  금남면 남곡리 74번지
620,생산시설,세종특별자치시  금남면 황용리 2-1번지
621,생산시설,세종특별자치시  금남면 황용리 2-1번지
622,창고시설,세종특별자치시  금남면 황용리 2-1번지
623,생산시설,세종특별자치시  금남면 황용리 2-1번지
624,생산시설,세종특별자치시  금남면 황용리 2-1번지
625,생산시설,세종특별자치시  금남면 황용리 2-1번지
626,주거지,세종특별자치시  금남면 황용리 4번지
627,편의시설,세종특별자치시  금남면 황용리 4-1번지
628,주거지,세종특별자치시  금남면 황용리 4-2번지
629,편의시설,세종특별자치시  금남면 황용리 4-2번지
630,주거지,세종특별자치시  금남면 영대리 38-1번지
631,창고시설,세종특별자치시  금남면 영대리 62-9번지
632,주거지,세종특별자치시  금남면 영대리 67-2번지
633,주거지,세종특별자치시  금남면 영대리 75-1번지
634,주거지,세종특별자치시  금남면 영대리 137-1번지
635,주거지,세종특별자치시  금남면 영대리 144번지
636,주거지,세종특별자치시  금남면 영대리 144번지
637,편의시설,세종특별자치시  금남면 영대리 144번지
638,농축산업시설,세종특별자치시  금남면 영대리 157번지
639,주거지,세종특별자치시  금남면 영대리 157-1번지
640,창고시설,세종특별자치시  금남면 달전리 1번지
641,주거지,세종특별자치시  금남면 달전리 11-2번지
642,주거지,세종특별자치시  금남면 달전리 11-2번지
643,창고시설,세종특별자치시  금남면 달전리 11-2번지
644,주거지,세종특별자치시  금남면 달전리 15번지
645,주거지,세종특별자치시  금남면 달전리 16번지
646,주거지,세종특별자치시  금남면 달전리 16번지
647,창고시설,세종특별자치시  금남면 달전리 23-1번지
648,주거지,세종특별자치시  금남면 달전리 23-2번지
649,주거지,세종특별자치시  금남면 달전리 27번지
650,창고시설,세종특별자치시  금남면 박산리 11-1번지
651,주거지,세종특별자치시  금남면 박산리 21-3번지
652,주거지,세종특별자치시  금남면 박산리 22-1번지
653,농축산업시설,세종특별자치시  금남면 박산리 22-2번지
654,주거지,세종특별자치시  금남면 박산리 23-1번지
655,주거지,세종특별자치시  금남면 박산리 28-1번지
656,주거지,세종특별자치시  금남면 박산리 28-3번지
657,주거지,세종특별자치시  금남면 박산리 28-4번지
658,주거지,세종특별자치시  금남면 박산리 28-5번지
659,주거지,세종특별자치시  금남면 박산리 29-1번지
660,편의시설,세종특별자치시  금남면 대박리 3-1번지
661,편의시설,세종특별자치시  금남면 대박리 3-1번지
662,편의시설,세종특별자치시  금남면 대박리 3-1번지
663,편의시설,세종특별자치시  금남면 대박리 3-1번지
664,편의시설,세종특별자치시  금남면 대박리 3-1번지
665,편의시설,세종특별자치시  금남면 대박리 19번지
666,편의시설,세종특별자치시  금남면 대박리 19-1번지
667,생산시설,세종특별자치시  금남면 대박리 26번지
668,생산시설,세종특별자치시  금남면 대박리 26번지
669,생산시설,세종특별자치시  금남면 대박리 26번지
670,주거지,세종특별자치시  금남면 부용리 6번지
671,주거지,세종특별자치시  금남면 부용리 27번지
672,주거지,세종특별자치시  금남면 부용리 41번지
673,편의시설,세종특별자치시  금남면 부용리 41-2번지
674,편의시설,세종특별자치시  금남면 부용리 43번지
675,주거지,세종특별자치시  금남면 부용리 59번지
676,주거지,세종특별자치시  금남면 부용리 64-3번지
677,주거지,세종특별자치시  금남면 부용리 74-1번지
678,편의시설,세종특별자치시  금남면 부용리 76번지
679,주거지,세종특별자치시  금남면 부용리 81-1번지
680,편의시설,세종특별자치시  금남면 장재리 82-9번지
681,편의시설,세종특별자치시  금남면 장재리 100번지
682,편의시설,세종특별자치시  금남면 장재리 100번지
683,창고시설,세종특별자치시  금남면 장재리 100-1번지
684,주거지,세종특별자치시  금남면 장재리 109번지
685,농축산업시설,세종특별자치시  금남면 장재리 109-2번지
686,농축산업시설,세종특별자치시  금남면 장재리 109-2번지
687,주거지,세종특별자치시  금남면 장재리 110-5번지
688,주거지,세종특별자치시  금남면 장재리 117-3번지
689,주거지,세종특별자치시  금남면 장재리 170-1번지
690,교육연구시설,세종특별자치시  금남면 호탄리 53-4번지
691,교육연구시설,세종특별자치시  금남면 호탄리 53-4번지
692,교육연구시설,세종특별자치시  금남면 호탄리 53-4번지
693,창고시설,세종특별자치시  금남면 호탄리 57-2번지
694,창고시설,세종특별자치시  금남면 호탄리 78-4번지
695,편의시설,세종특별자치시  금남면 호탄리 79-3번지
696,창고시설,세종특별자치시  금남면 호탄리 79-4번지
697,창고시설,세종특별자치시  금남면 호탄리 80-1번지
698,주거지,세종특별자치시  금남면 호탄리 81-2번지
699,주거지,세종특별자치시  금남면 호탄리 95번지
700,주거지,세종특별자치시  금남면 신촌리 16번지
701,주거지,세종특별자치시  금남면 신촌리 22번지
702,주거지,세종특별자치시  금남면 신촌리 22-2번지
703,주거지,세종특별자치시  금남면 신촌리 22-2번지
704,주거지,세종특별자치시  금남면 신촌리 25번지
705,주거지,세종특별자치시  금남면 신촌리 25번지
706,창고시설,세종특별자치시  금남면 신촌리 26번지
707,주거지,세종특별자치시  금남면 신촌리 26-1번지
708,주거지,세종특별자치시  금남면 신촌리 27-1번지
709,주거지,세종특별자치시  금남면 신촌리 27-2번지
710,창고시설,세종특별자치시  금남면 도암리 88-1번지
711,창고시설,세종특별자치시  금남면 도암리 88-1번지
712,창고시설,세종특별자치시  금남면 도암리 92번지
713,창고시설,세종특별자치시  금남면 도암리 92번지
714,창고시설,세종특별자치시  금남면 도암리 92번지
715,창고시설,세종특별자치시  금남면 도암리 97-3번지
716,창고시설,세종특별자치시  금남면 도암리 97-3번지
717,주거지,세종특별자치시  금남면 도암리 99-5번지
718,주거지,세종특별자치시  금남면 도암리 99-5번지
719,편의시설,세종특별자치시  금남면 도암리 101-1번지
720,창고시설,세종특별자치시  금남면 성덕리 12번지
721,편의시설,세종특별자치시  금남면 성덕리 36-1번지
722,주거지,세종특별자치시  금남면 성덕리 49번지
723,농축산업시설,세종특별자치시  금남면 성덕리 53번지
724,농축산업시설,세종특별자치시  금남면 성덕리 53번지
725,주거지,세종특별자치시  금남면 성덕리 55번지
726,주거지,세종특별자치시  금남면 성덕리 81번지
727,농축산업시설,세종특별자치시  금남면 성덕리 85번지
728,농축산업시설,세종특별자치시  금남면 성덕리 85번지
729,농축산업시설,세종특별자치시  금남면 성덕리 85번지
730,주거지,세종특별자치시  금남면 영곡리 1-1번지
731,생산시설,세종특별자치시  금남면 영곡리 8번지
732,편의시설,세종특별자치시  금남면 영곡리 12번지
733,편의시설,세종특별자치시  금남면 영곡리 13번지
734,주거지,세종특별자치시  금남면 영곡리 14번지
735,편의시설,세종특별자치시  금남면 영곡리 14-2번지
736,주거지,세종특별자치시  금남면 영곡리 18-1번지
737,편의시설,세종특별자치시  금남면 영곡리 18-1번지
738,편의시설,세종특별자치시  금남면 영곡리 18-1번지
739,편의시설,세종특별자치시  금남면 영곡리 18-2번지
740,주거지,세종특별자치시  금남면 성강리 3번지
741,주거지,세종특별자치시  금남면 성강리 18번지
742,주거지,세종특별자치시  금남면 성강리 19번지
743,농축산업시설,세종특별자치시  금남면 성강리 22번지
744,편의시설,세종특별자치시  금남면 성강리 22-2번지
745,편의시설,세종특별자치시  금남면 성강리 22-2번지
746,주거지,세종특별자치시  금남면 성강리 35-1번지
747,주거지,세종특별자치시  금남면 성강리 37번지
748,창고시설,세종특별자치시  금남면 성강리 38번지
749,주거지,세종특별자치시  금남면 성강리 38번지
750,주거지,세종특별자치시  금남면 봉암리 8번지
751,농축산업시설,세종특별자치시  금남면 봉암리 31-1번지
752,농축산업시설,세종특별자치시  금남면 봉암리 31-1번지
753,주거지,세종특별자치시  금남면 봉암리 69번지
754,편의시설,세종특별자치시  금남면 봉암리 69번지
755,주거지,세종특별자치시  금남면 봉암리 74-1번지
756,주거지,세종특별자치시  금남면 봉암리 75번지
757,주거지,세종특별자치시  금남면 봉암리 76번지
758,주거지,세종특별자치시  금남면 봉암리 78번지
759,주거지,세종특별자치시  금남면 봉암리 80번지
760,편의시설,세종특별자치시  금남면 국곡리 15-3번지
761,주거지,세종특별자치시  금남면 국곡리 18번지
762,주거지,세종특별자치시  금남면 국곡리 19번지
763,주거지,세종특별자치시  금남면 국곡리 20번지
764,주거지,세종특별자치시  금남면 국곡리 20-3번지
765,주거지,세종특별자치시  금남면 국곡리 21-1번지
766,주거지,세종특별자치시  금남면 국곡리 21-2번지
767,주거지,세종특별자치시  금남면 국곡리 21-5번지
768,주거지,세종특별자치시  금남면 국곡리 22번지
769,주거지,세종특별자치시  금남면 국곡리 27번지
770,농축산업시설,세종특별자치시  금남면 원봉리 24-1번지
771,생산시설,세종특별자치시  금남면 원봉리 34번지
772,생산시설,세종특별자치시  금남면 원봉리 34번지
773,주거지,세종특별자치시  금남면 원봉리 36번지
774,편의시설,세종특별자치시  금남면 원봉리 38-1번지
775,주거지,세종특별자치시  금남면 원봉리 38-2번지
776,주거지,세종특별자치시  금남면 원봉리 38-2번지
777,주거지,세종특별자치시  금남면 원봉리 38-5번지
778,주거지,세종특별자치시  금남면 원봉리 44-1번지
779,주거지,세종특별자치시  금남면 원봉리 45번지
780,주거지,세종특별자치시  금남면 도남리 2-6번지
781,주거지,세종특별자치시  금남면 도남리 2-7번지
782,생산시설,세종특별자치시  금남면 도남리 4-1번지
783,생산시설,세종특별자치시  금남면 도남리 4-1번지
784,편의시설,세종특별자치시  금남면 도남리 4-4번지
785,편의시설,세종특별자치시  금남면 도남리 4-4번지
786,주거지,세종특별자치시  금남면 도남리 4-10번지
787,주거지,세종특별자치시  금남면 도남리 4-10번지
788,편의시설,세종특별자치시  금남면 도남리 4-12번지
789,창고시설,세종특별자치시  금남면 도남리 5-1번지
790,편의시설,세종특별자치시  장군면 도계리 6-1번지
791,편의시설,세종특별자치시  장군면 도계리 6-3번지
792,주거지,세종특별자치시  장군면 도계리 6-5번지
793,편의시설,세종특별자치시  장군면 도계리 8-1번지
794,창고시설,세종특별자치시  장군면 도계리 8-1번지
795,창고시설,세종특별자치시  장군면 도계리 8-1번지
796,창고시설,세종특별자치시  장군면 도계리 8-1번지
797,주거지,세종특별자치시  장군면 도계리 11번지
798,편의시설,세종특별자치시  장군면 도계리 15번지
799,편의시설,세종특별자치시  장군면 도계리 15번지
800,생산시설,세종특별자치시  장군면 평기리 10번지
801,생산시설,세종특별자치시  장군면 평기리 10번지
802,생산시설,세종특별자치시  장군면 평기리 10번지
803,생산시설,세종특별자치시  장군면 평기리 10번지
804,생산시설,세종특별자치시  장군면 평기리 10번지
805,생산시설,세종특별자치시  장군면 평기리 10번지
806,생산시설,세종특별자치시  장군면 평기리 10번지
807,생산시설,세종특별자치시  장군면 평기리 10번지
808,생산시설,세종특별자치시  장군면 평기리 10번지
809,생산시설,세종특별자치시  장군면 평기리 10번지
810,주거지,세종특별자치시  장군면 대교리 2-1번지
811,주거지,세종특별자치시  장군면 대교리 5번지
812,주거지,세종특별자치시  장군면 대교리 9번지
813,주거지,세종특별자치시  장군면 대교리 10번지
814,주거지,세종특별자치시  장군면 대교리 20번지
815,주거지,세종특별자치시  장군면 대교리 39번지
816,주거지,세종특별자치시  장군면 대교리 40-4번지
817,주거지,세종특별자치시  장군면 대교리 44번지
818,주거지,세종특별자치시  장군면 대교리 44번지
819,주거지,세종특별자치시  장군면 대교리 46-1번지
820,창고시설,세종특별자치시  장군면 봉안리 1번지
821,창고시설,세종특별자치시  장군면 봉안리 1번지
822,창고시설,세종특별자치시  장군면 봉안리 1번지
823,창고시설,세종특별자치시  장군면 봉안리 1번지
824,창고시설,세종특별자치시  장군면 봉안리 1번지
825,창고시설,세종특별자치시  장군면 봉안리 2-1번지
826,농축산업시설,세종특별자치시  장군면 봉안리 2-1번지
827,주거지,세종특별자치시  장군면 봉안리 2-9번지
828,주거지,세종특별자치시  장군면 봉안리 22-1번지
829,주거지,세종특별자치시  장군면 봉안리 22-20번지
830,창고시설,세종특별자치시  장군면 금암리 22-2번지
831,주거지,세종특별자치시  장군면 금암리 32번지
832,농축산업시설,세종특별자치시  장군면 금암리 39번지
833,농축산업시설,세종특별자치시  장군면 금암리 40번지
834,농축산업시설,세종특별자치시  장군면 금암리 40번지
835,농축산업시설,세종특별자치시  장군면 금암리 44번지
836,농축산업시설,세종특별자치시  장군면 금암리 44번지
837,농축산업시설,세종특별자치시  장군면 금암리 44번지
838,농축산업시설,세종특별자치시  장군면 금암리 44번지
839,농축산업시설,세종특별자치시  장군면 금암리 44번지
840,주거지,세종특별자치시  장군면 하봉리 1번지
841,주거지,세종특별자치시  장군면 하봉리 1-4번지
842,주거지,세종특별자치시  장군면 하봉리 1-4번지
843,주거지,세종특별자치시  장군면 하봉리 1-5번지
844,창고시설,세종특별자치시  장군면 하봉리 3번지
845,창고시설,세종특별자치시  장군면 하봉리 3번지
846,주거지,세종특별자치시  장군면 하봉리 8번지
847,농축산업시설,세종특별자치시  장군면 하봉리 8번지
848,주거지,세종특별자치시  장군면 하봉리 8번지
849,주거지,세종특별자치시  장군면 하봉리 9번지
850,주거지,세종특별자치시  장군면 은용리 1-1번지
851,농축산업시설,세종특별자치시  장군면 은용리 1-6번지
852,농축산업시설,세종특별자치시  장군면 은용리 1-6번지
853,농축산업시설,세종특별자치시  장군면 은용리 1-6번지
854,농축산업시설,세종특별자치시  장군면 은용리 1-6번지
855,농축산업시설,세종특별자치시  장군면 은용리 8-1번지
856,농축산업시설,세종특별자치시  장군면 은용리 8-1번지
857,농축산업시설,세종특별자치시  장군면 은용리 8-1번지
858,주거지,세종특별자치시  장군면 은용리 11-4번지
859,농축산업시설,세종특별자치시  장군면 은용리 11-6번지
860,편의시설,세종특별자치시  장군면 산학리 7번지
861,편의시설,세종특별자치시  장군면 산학리 7번지
862,주거지,세종특별자치시  장군면 산학리 7-5번지
863,편의시설,세종특별자치시  장군면 산학리 7-11번지
864,편의시설,세종특별자치시  장군면 산학리 8-1번지
865,생산시설,세종특별자치시  장군면 산학리 11-5번지
866,생산시설,세종특별자치시  장군면 산학리 11-5번지
867,생산시설,세종특별자치시  장군면 산학리 12번지
868,농축산업시설,세종특별자치시  장군면 산학리 12-3번지
869,주거지,세종특별자치시  장군면 산학리 15-1번지
870,주거지,세종특별자치시  장군면 송문리 7번지
871,농축산업시설,세종특별자치시  장군면 송문리 7-2번지
872,창고시설,세종특별자치시  장군면 송문리 13번지
873,농축산업시설,세종특별자치시  장군면 송문리 16-2번지
874,창고시설,세종특별자치시  장군면 송문리 16-2번지
875,창고시설,세종특별자치시  장군면 송문리 16-2번지
876,농축산업시설,세종특별자치시  장군면 송문리 16-2번지
877,주거지,세종특별자치시  장군면 송문리 18-3번지
878,주거지,세종특별자치시  장군면 송문리 18-3번지
879,주거지,세종특별자치시  장군면 송문리 19-13번지
880,주거지,세종특별자치시  장군면 송정리 24-9번지
881,주거지,세종특별자치시  장군면 송정리 38-2번지
882,주거지,세종특별자치시  장군면 송정리 38-4번지
883,주거지,세종특별자치시  장군면 송정리 40-1번지
884,주거지,세종특별자치시  장군면 송정리 40-1번지
885,주거지,세종특별자치시  장군면 송정리 40-1번지
886,창고시설,세종특별자치시  장군면 송정리 41-2번지
887,편의시설,세종특별자치시  장군면 송정리 96-7번지
888,편의시설,세종특별자치시  장군면 송정리 494번지
889,주거지,세종특별자치시  장군면 송정리 494-2번지
890,편의시설,세종특별자치시  장군면 송학리 48-3번지
891,편의시설,세종특별자치시  장군면 송학리 48-3번지
892,편의시설,세종특별자치시  장군면 송학리 48-5번지
893,편의시설,세종특별자치시  장군면 송학리 48-5번지
894,님비시설,세종특별자치시  장군면 송학리 49-1번지
895,주거지,세종특별자치시  장군면 송학리 50-2번지
896,주거지,세종특별자치시  장군면 송학리 51번지
897,편의시설,세종특별자치시  장군면 송학리 51번지
898,주거지,세종특별자치시  장군면 송학리 52번지
899,편의시설,세종특별자치시  장군면 송학리 55-5번지
900,창고시설,세종특별자치시  장군면 용현리 19번지
901,농축산업시설,세종특별자치시  장군면 용현리 19-2번지
902,농축산업시설,세종특별자치시  장군면 용현리 19-2번지
903,농축산업시설,세종특별자치시  장군면 용현리 19-3번지
904,생산시설,세종특별자치시  장군면 용현리 29번지
905, ,세종특별자치시  장군면 용현리 31번지
906,편의시설,세종특별자치시  장군면 용현리 31번지
907,주거지,세종특별자치시  장군면 용현리 50번지
908,농축산업시설,세종특별자치시  장군면 용현리 50-1번지
909,주거지,세종특별자치시  장군면 용현리 51번지
910,주거지,세종특별자치시  장군면 용암리 14번지
911,주거지,세종특별자치시  장군면 용암리 14번지
912,주거지,세종특별자치시  장군면 용암리 14번지
913,창고시설,세종특별자치시  장군면 용암리 15번지
914,주거지,세종특별자치시  장군면 용암리 19번지
915,주거지,세종특별자치시  장군면 용암리 20번지
916,주거지,세종특별자치시  장군면 용암리 23번지
917,주거지,세종특별자치시  장군면 용암리 23번지
918,주거지,세종특별자치시  장군면 용암리 24번지
919,주거지,세종특별자치시  장군면 용암리 24번지
920,주거지,세종특별자치시  장군면 태산리 4번지
921,주거지,세종특별자치시  장군면 태산리 4번지
922,편의시설,세종특별자치시  장군면 태산리 4번지
923,농축산업시설,세종특별자치시  장군면 태산리 23번지
924,주거지,세종특별자치시  장군면 태산리 47번지
925,주거지,세종특별자치시  장군면 태산리 48번지
926,주거지,세종특별자치시  장군면 태산리 49번지
927,주거지,세종특별자치시  장군면 태산리 49-2번지
928,주거지,세종특별자치시  장군면 태산리 55번지
929,주거지,세종특별자치시  장군면 태산리 55번지
930,주거지,세종특별자치시  연서면 월하리 13-9번지
931,주거지,세종특별자치시  연서면 월하리 14-3번지
932,주거지,세종특별자치시  연서면 월하리 14-3번지
933,주거지,세종특별자치시  연서면 월하리 14-4번지
934,주거지,세종특별자치시  연서면 월하리 14-5번지
935,주거지,세종특별자치시  연서면 월하리 15-1번지
936,주거지,세종특별자치시  연서면 월하리 15-2번지
937,주거지,세종특별자치시  연서면 월하리 16번지
938,주거지,세종특별자치시  연서면 월하리 16번지
939,주거지,세종특별자치시  연서면 월하리 16번지
940,편의시설,세종특별자치시  연서면 쌍전리 15-1번지
941,편의시설,세종특별자치시  연서면 쌍전리 15-4번지
942,교육연구시설,세종특별자치시  연서면 쌍전리 16번지
943,생산시설,세종특별자치시  연서면 쌍전리 16번지
944,편의시설,세종특별자치시  연서면 쌍전리 16번지
945,생산시설,세종특별자치시  연서면 쌍전리 16번지
946,농축산업시설,세종특별자치시  연서면 쌍전리 16번지
947,창고시설,세종특별자치시  연서면 쌍전리 72-1번지
948,창고시설,세종특별자치시  연서면 쌍전리 74-1번지
949,농축산업시설,세종특별자치시  연서면 쌍전리 76번지
950,창고시설,세종특별자치시  연서면 성제리 16-2번지
951,창고시설,세종특별자치시  연서면 성제리 44번지
952,주거지,세종특별자치시  연서면 성제리 56-2번지
953,주거지,세종특별자치시  연서면 성제리 60번지
954,주거지,세종특별자치시  연서면 성제리 62번지
955,농축산업시설,세종특별자치시  연서면 성제리 63-1번지
956,주거지,세종특별자치시  연서면 성제리 64번지
957,주거지,세종특별자치시  연서면 성제리 64번지
958,주거지,세종특별자치시  연서면 성제리 64-1번지
959,주거지,세종특별자치시  연서면 성제리 65번지
960,주거지,세종특별자치시  연서면 고복리 3-1번지
961,주거지,세종특별자치시  연서면 고복리 11번지
962,주거지,세종특별자치시  연서면 고복리 11번지
963,편의시설,세종특별자치시  연서면 고복리 11번지
964,주거지,세종특별자치시  연서면 고복리 11-3번지
965,주거지,세종특별자치시  연서면 고복리 11-3번지
966,주거지,세종특별자치시  연서면 고복리 11-3번지
967,주거지,세종특별자치시  연서면 고복리 11-6번지
968,주거지,세종특별자치시  연서면 고복리 11-12번지
969,주거지,세종특별자치시  연서면 고복리 11-16번지
970,주거지,세종특별자치시  연서면 용암리 25-1번지
971,편의시설,세종특별자치시  연서면 용암리 25-1번지
972,편의시설,세종특별자치시  연서면 용암리 25-4번지
973,주거지,세종특별자치시  연서면 용암리 25-18번지
974,창고시설,세종특별자치시  연서면 용암리 25-23번지
975,주거지,세종특별자치시  연서면 용암리 45-1번지
976,주거지,세종특별자치시  연서면 용암리 45-3번지
977,창고시설,세종특별자치시  연서면 용암리 45-20번지
978,주거지,세종특별자치시  연서면 용암리 45-21번지
979,편의시설,세종특별자치시  연서면 용암리 45-26번지
980,님비시설,세종특별자치시  연서면 쌍류리 6-9번지
981,님비시설,세종특별자치시  연서면 쌍류리 6-10번지
982,님비시설,세종특별자치시  연서면 쌍류리 9-8번지
983,님비시설,세종특별자치시  연서면 쌍류리 9-8번지
984,님비시설,세종특별자치시  연서면 쌍류리 9-8번지
985,님비시설,세종특별자치시  연서면 쌍류리 9-8번지
986,편의시설,세종특별자치시  연서면 쌍류리 26-4번지
987,농축산업시설,세종특별자치시  연서면 쌍류리 36번지
988,생산시설,세종특별자치시  연서면 쌍류리 40번지
989,자동차관련시설,세종특별자치시  연서면 쌍류리 40-4번지
990,농축산업시설,세종특별자치시  연서면 청라리 31-2번지
991,창고시설,세종특별자치시  연서면 청라리 35번지
992,주거지,세종특별자치시  연서면 청라리 57번지
993,주거지,세종특별자치시  연서면 청라리 57번지
994,주거지,세종특별자치시  연서면 청라리 57번지
995,주거지,세종특별자치시  연서면 청라리 60-1번지
996,주거지,세종특별자치시  연서면 청라리 62번지
997,주거지,세종특별자치시  연서면 청라리 62-1번지
998,창고시설,세종특별자치시  연서면 청라리 62-2번지
999,창고시설,세종특별자치시  연서면 청라리 63번지
1000,창고시설,세종특별자치시  연서면 기룡리 6-1번지
1001,주거지,세종특별자치시  연서면 기룡리 15-4번지
1002,창고시설,세종특별자치시  연서면 기룡리 18-1번지
1003,농축산업시설,세종특별자치시  연서면 기룡리 19번지
1004,농축산업시설,세종특별자치시  연서면 기룡리 19번지
1005,농축산업시설,세종특별자치시  연서면 기룡리 22번지
1006,농축산업시설,세종특별자치시  연서면 기룡리 25번지
1007,주거지,세종특별자치시  연서면 기룡리 27-2번지
1008,생산시설,세종특별자치시  연서면 기룡리 38-1번지
