,주용도코드명,대지위치
1041,주거지,광주광역시 북구 화암동 53번지
1042,주거지,광주광역시 북구 화암동 61번지
1044,주거지,광주광역시 북구 화암동 62번지
1045,주거지,광주광역시 북구 화암동 64번지
1046,주거지,광주광역시 북구 화암동 77번지
1048,창고시설,광주광역시 북구 화암동 114번지
1050,주거지,광주광역시 북구 장등동 4번지
1051,주거지,광주광역시 북구 장등동 8번지
1054,주거지,광주광역시 북구 장등동 10번지
1056,주거지,광주광역시 북구 장등동 11번지
1058,주거지,광주광역시 북구 장등동 12번지
1060,주거지,광주광역시 북구 운정동 6번지
1061,주거지,광주광역시 북구 운정동 7번지
1062,주거지,광주광역시 북구 운정동 9번지
1063,주거지,광주광역시 북구 운정동 10번지
1065,주거지,광주광역시 북구 운정동 12번지
1066,주거지,광주광역시 북구 운정동 14번지
1068,주거지,광주광역시 북구 운정동 16번지
1069,주거지,광주광역시 북구 운정동 17번지
1070,주거지,광주광역시 북구 본촌동
1071,편의시설,광주광역시 북구 본촌동 27번지
1078,편의시설,광주광역시 북구 본촌동 27-8번지
1080,님비시설,광주광역시 북구 일곡동 1-1번지
1090,생산시설,광주광역시 북구 양산동
1092,주거지,광주광역시 북구 양산동 18-3번지
1098,주거지,광주광역시 북구 양산동 29번지
1099,교육연구시설,광주광역시 북구 양산동 56번지
1100,문화및집회시설,광주광역시 북구 연제동 1번지
1101,편의시설,광주광역시 북구 연제동 1-1번지
1102,편의시설,광주광역시 북구 연제동 1-6번지
1103,주거지,광주광역시 북구 연제동 1-8번지
1105,편의시설,광주광역시 북구 연제동 1-10번지
1107,편의시설,광주광역시 북구 연제동 2번지
1108,주거지,광주광역시 북구 연제동 2-2번지
1110,편의시설,광주광역시 북구 신용동 15-4번지
1111,창고시설,광주광역시 북구 신용동 58-1번지
1112,주거지,광주광역시 북구 신용동 62-1번지
1113,편의시설,광주광역시 북구 신용동 62-26번지
1116,편의시설,광주광역시 북구 신용동 62-27번지
1117,편의시설,광주광역시 북구 신용동 63-1번지
1118,창고시설,광주광역시 북구 신용동 63-6번지
1119,편의시설,광주광역시 북구 신용동 65번지
1120,주거지,광주광역시 북구 용두동 59-1번지
1121,주거지,광주광역시 북구 용두동 70-1번지
1122,주거지,광주광역시 북구 용두동 70-9번지
1123,주거지,광주광역시 북구 용두동 113번지
1124,편의시설,광주광역시 북구 용두동 119-3번지
1125,주거지,광주광역시 북구 용두동 120번지
1126,편의시설,광주광역시 북구 용두동 121번지
1127,주거지,광주광역시 북구 용두동 122번지
1128,주거지,광주광역시 북구 용두동 123번지
1129,주거지,광주광역시 북구 용두동 124-1번지
1130,편의시설,광주광역시 북구 지야동 19-1번지
1131,편의시설,광주광역시 북구 지야동 19-3번지
1132,주거지,광주광역시 북구 지야동 25-1번지
1133,편의시설,광주광역시 북구 지야동 25-5번지
1134,주거지,광주광역시 북구 지야동 27-1번지
1137,주거지,광주광역시 북구 지야동 28-2번지
1138,주거지,광주광역시 북구 지야동 29번지
1139,편의시설,광주광역시 북구 지야동 30-1번지
1140,주거지,광주광역시 북구 태령동
1141,주거지,광주광역시 북구 태령동 1번지
1143,편의시설,광주광역시 북구 태령동 1-1번지
1144,주거지,광주광역시 북구 태령동 2번지
1145,주거지,광주광역시 북구 태령동 5번지
1146,주거지,광주광역시 북구 태령동 6번지
1148,주거지,광주광역시 북구 태령동 7번지
1150,주거지,광주광역시 북구 수곡동 6번지
1151,주거지,광주광역시 북구 수곡동 20번지
1153,창고시설,광주광역시 북구 수곡동 91-1번지
1154,주거지,광주광역시 북구 수곡동 105번지
1156,주거지,광주광역시 북구 수곡동 107번지
1158,주거지,광주광역시 북구 수곡동 108번지
1159,주거지,광주광역시 북구 수곡동 109번지
1160,주거지,광주광역시 북구 효령동
1161,주거지,광주광역시 북구 효령동 1번지
1162,주거지,광주광역시 북구 효령동 28번지
1163,주거지,광주광역시 북구 효령동 29번지
1164,주거지,광주광역시 북구 효령동 30번지
1166,주거지,광주광역시 북구 효령동 32번지
1168,님비시설,광주광역시 북구 효령동 100-2번지
1169,창고시설,광주광역시 북구 효령동 104번지
1170,주거지,광주광역시 북구 용전동
1179,창고시설,광주광역시 북구 용전동 8-2번지
1180,주거지,광주광역시 북구 용강동
1181,주거지,광주광역시 북구 용강동 13번지
1182,주거지,광주광역시 북구 용강동 15번지
1183,주거지,광주광역시 북구 용강동 16번지
1184,주거지,광주광역시 북구 용강동 17번지
1187,주거지,광주광역시 북구 용강동 17-1번지
1188,주거지,광주광역시 북구 용강동 17-4번지
1189,주거지,광주광역시 북구 용강동 17-6번지
1190,주거지,광주광역시 북구 생용동
1200,편의시설,광주광역시 북구 월출동 6-6번지
1201,창고시설,광주광역시 북구 월출동 7-13번지
1202,편의시설,광주광역시 북구 월출동 14번지
1206,자원순환관련시설,광주광역시 북구 월출동 19-8번지
1208,편의시설,광주광역시 북구 월출동 20-3번지
1209,편의시설,광주광역시 북구 월출동 20-5번지
1210,주거지,광주광역시 북구 대촌동
1214,편의시설,광주광역시 북구 대촌동 2번지
1215,편의시설,광주광역시 북구 대촌동 249-16번지
1217,편의시설,광주광역시 북구 대촌동 463-5번지
1219,편의시설,광주광역시 북구 대촌동 463-8번지
1220,주거지,광주광역시 북구 오룡동
1223,교육연구시설,광주광역시 북구 오룡동 1번지
1230,창고시설,광주광역시 광산구 송정동 72-6번지
1231,주거지,광주광역시 광산구 송정동 188-2번지
1232,주거지,광주광역시 광산구 송정동 189번지
1233,편의시설,광주광역시 광산구 송정동 190-2번지
1234,편의시설,광주광역시 광산구 송정동 190-5번지
1235,주거지,광주광역시 광산구 송정동 202번지
1240,님비시설,광주광역시 광산구 도산동 1번지
1250,주거지,광주광역시 광산구 도호동 6번지
1251,주거지,광주광역시 광산구 도호동 90-2번지
1252,주거지,광주광역시 광산구 도호동 90-3번지
1254,주거지,광주광역시 광산구 도호동 90-5번지
1255,주거지,광주광역시 광산구 도호동 109번지
1256,편의시설,광주광역시 광산구 도호동 111-7번지
1257,주거지,광주광역시 광산구 도호동 201번지
1258,님비시설,광주광역시 광산구 도호동 600번지
1260,주거지,광주광역시 광산구 신촌동
1261,편의시설,광주광역시 광산구 신촌동 10-2번지
1263,주거지,광주광역시 광산구 신촌동 10-3번지
1264,농축산업시설,광주광역시 광산구 신촌동 58-11번지
1265,주거지,광주광역시 광산구 신촌동 72번지
1266,주거지,광주광역시 광산구 신촌동 83-1번지
1267,주거지,광주광역시 광산구 신촌동 93-4번지
1268,주거지,광주광역시 광산구 신촌동 93-12번지
1269,주거지,광주광역시 광산구 신촌동 93-16번지
1270,주거지,광주광역시 광산구 서봉동
1272,주거지,광주광역시 광산구 서봉동 4번지
1273,편의시설,광주광역시 광산구 서봉동 7번지
1274,주거지,광주광역시 광산구 서봉동 7-1번지
1275,주거지,광주광역시 광산구 서봉동 8번지
1276,편의시설,광주광역시 광산구 서봉동 9-1번지
1277,주거지,광주광역시 광산구 서봉동 19번지
1279,주거지,광주광역시 광산구 서봉동 20번지
1280,주거지,광주광역시 광산구 운수동
1281,편의시설,광주광역시 광산구 운수동 14-1번지
1282,주거지,광주광역시 광산구 운수동 14-2번지
1283,편의시설,광주광역시 광산구 운수동 14-7번지
1284,편의시설,광주광역시 광산구 운수동 15-5번지
1285,편의시설,광주광역시 광산구 운수동 15-31번지
1286,창고시설,광주광역시 광산구 운수동 15-37번지
1287,창고시설,광주광역시 광산구 운수동 15-38번지
1289,주거지,광주광역시 광산구 운수동 18번지
1290,주거지,광주광역시 광산구 선암동
1292,주거지,광주광역시 광산구 선암동 1-1번지
1293,주거지,광주광역시 광산구 선암동 1-3번지
1295,주거지,광주광역시 광산구 선암동 1-6번지
1297,주거지,광주광역시 광산구 선암동 1-10번지
1298,편의시설,광주광역시 광산구 선암동 1-11번지
1299,창고시설,광주광역시 광산구 선암동 1-12번지
1300,편의시설,광주광역시 광산구 소촌동 1-1번지
1301,주거지,광주광역시 광산구 소촌동 1-4번지
1302,편의시설,광주광역시 광산구 소촌동 5-1번지
1303,편의시설,광주광역시 광산구 소촌동 5-2번지
1304,주거지,광주광역시 광산구 소촌동 5-3번지
1306,편의시설,광주광역시 광산구 소촌동 5-4번지
1307,주거지,광주광역시 광산구 소촌동 5-6번지
1308,주거지,광주광역시 광산구 소촌동 5-8번지
1309,주거지,광주광역시 광산구 소촌동 5-11번지
1311,주거지,광주광역시 광산구 우산동 76-2번지
1312,편의시설,광주광역시 광산구 우산동 113-2번지
1313,주거지,광주광역시 광산구 우산동 113-8번지
1314,주거지,광주광역시 광산구 우산동 113-9번지
1315,주거지,광주광역시 광산구 우산동 114-3번지
1316,생산시설,광주광역시 광산구 우산동 116-3번지
1317,농축산업시설,광주광역시 광산구 우산동 176-5번지
1318,편의시설,광주광역시 광산구 우산동 177-17번지
1319,편의시설,광주광역시 광산구 우산동 177-19번지
1320,편의시설,광주광역시 광산구 황룡동
1322,님비시설,광주광역시 광산구 황룡동 1번지
1327,님비시설,광주광역시 광산구 황룡동 1-2번지
1330,주거지,광주광역시 광산구 박호동 6-2번지
1331,주거지,광주광역시 광산구 박호동 8-4번지
1332,창고시설,광주광역시 광산구 박호동 11-4번지
1333,주거지,광주광역시 광산구 박호동 58-2번지
1334,주거지,광주광역시 광산구 박호동 87번지
1335,주거지,광주광역시 광산구 박호동 89번지
1336,편의시설,광주광역시 광산구 박호동 90-3번지
1338,주거지,광주광역시 광산구 박호동 95번지
1339,주거지,광주광역시 광산구 박호동 113-1번지
1340,주거지,광주광역시 광산구 비아동
1342,주거지,광주광역시 광산구 비아동 4-4번지
1343,문화및집회시설,광주광역시 광산구 비아동 4-5번지
1344,창고시설,광주광역시 광산구 비아동 9-3번지
1345,창고시설,광주광역시 광산구 비아동 9-24번지
1346,창고시설,광주광역시 광산구 비아동 9-27번지
1348,주거지,광주광역시 광산구 비아동 9-44번지
1349,주거지,광주광역시 광산구 비아동 9-84번지
1350,편의시설,광주광역시 광산구 도천동 1-1번지
1352,편의시설,광주광역시 광산구 도천동 1-5번지
1354,자동차관련시설,광주광역시 광산구 도천동 1-9번지
1356,편의시설,광주광역시 광산구 도천동 1-15번지
1360,주거지,광주광역시 광산구 수완동
1370,농축산업시설,광주광역시 광산구 월계동 55-12번지
1371,주거지,광주광역시 광산구 월계동 68번지
1373,주거지,광주광역시 광산구 월계동 68-1번지
1374,주거지,광주광역시 광산구 월계동 75-1번지
1375,주거지,광주광역시 광산구 월계동 77-1번지
1376,주거지,광주광역시 광산구 월계동 79번지
1377,주거지,광주광역시 광산구 월계동 80-1번지
1378,주거지,광주광역시 광산구 월계동 80-2번지
1379,주거지,광주광역시 광산구 월계동 83번지
1380,주거지,광주광역시 광산구 쌍암동 87-1번지
1381,주거지,광주광역시 광산구 쌍암동 125번지
1382,주거지,광주광역시 광산구 쌍암동 127-1번지
1383,주거지,광주광역시 광산구 쌍암동 127-2번지
1384,주거지,광주광역시 광산구 쌍암동 128번지
1385,주거지,광주광역시 광산구 쌍암동 130-1번지
1386,주거지,광주광역시 광산구 쌍암동 131번지
1387,주거지,광주광역시 광산구 쌍암동 132번지
1388,주거지,광주광역시 광산구 쌍암동 133번지
1389,주거지,광주광역시 광산구 쌍암동 134번지
1390,주거지,광주광역시 광산구 산월동 98-1번지
1391,주거지,광주광역시 광산구 산월동 100번지
1393,주거지,광주광역시 광산구 산월동 101번지
1394,주거지,광주광역시 광산구 산월동 102번지
1395,자동차관련시설,광주광역시 광산구 산월동 119-6번지
1396,주거지,광주광역시 광산구 산월동 126번지
1397,주거지,광주광역시 광산구 산월동 187번지
1398,주거지,광주광역시 광산구 산월동 192번지
1399,편의시설,광주광역시 광산구 산월동 193번지
1400,편의시설,광주광역시 광산구 신창동 10-72번지
1401,편의시설,광주광역시 광산구 신창동 10-91번지
1403,자동차관련시설,광주광역시 광산구 신창동 10-93번지
1404,편의시설,광주광역시 광산구 신창동 12-19번지
1405,편의시설,광주광역시 광산구 신창동 12-20번지
1406,자원순환관련시설,광주광역시 광산구 신창동 12-22번지
1407,생산시설,광주광역시 광산구 신창동 14-3번지
1408,주거지,광주광역시 광산구 신창동 15번지
1409,편의시설,광주광역시 광산구 신창동 15-3번지
1410,주거지,광주광역시 광산구 신가동 4-3번지
1411,교육연구시설,광주광역시 광산구 신가동 22-9번지
1412,교육연구및복지시설,광주광역시 광산구 신가동 23번지
1413,주거지,광주광역시 광산구 신가동 38번지
1414,주거지,광주광역시 광산구 신가동 41번지
1415,주거지,광주광역시 광산구 신가동 53번지
1416,주거지,광주광역시 광산구 신가동 56-13번지
1417,주거지,광주광역시 광산구 신가동 57-1번지
1418,주거지,광주광역시 광산구 신가동 108번지
1419,편의시설,광주광역시 광산구 신가동 200-5번지
1420,주거지,광주광역시 광산구 운남동 217번지
1421,편의시설,광주광역시 광산구 운남동 244번지
1422,편의시설,광주광역시 광산구 운남동 244-1번지
1423,편의시설,광주광역시 광산구 운남동 246번지
1424,편의시설,광주광역시 광산구 운남동 249-1번지
1425,편의시설,광주광역시 광산구 운남동 250번지
1426,편의시설,광주광역시 광산구 운남동 251-1번지
1427,편의시설,광주광역시 광산구 운남동 253번지
1428,편의시설,광주광역시 광산구 운남동 254번지
1429,주거지,광주광역시 광산구 운남동 255번지
1430,주거지,광주광역시 광산구 안청동
1440,창고시설,광주광역시 광산구 진곡동 2-2번지
1441,창고시설,광주광역시 광산구 진곡동 4-14번지
1442,주거지,광주광역시 광산구 진곡동 22-1번지
1443,창고시설,광주광역시 광산구 진곡동 22-16번지
1444,주거지,광주광역시 광산구 진곡동 22-40번지
1445,편의시설,광주광역시 광산구 진곡동 23-28번지
1446,교육연구및복지시설,광주광역시 광산구 진곡동 25-3번지
1447,창고시설,광주광역시 광산구 진곡동 43-9번지
1448,주거지,광주광역시 광산구 진곡동 44-21번지
1449,창고시설,광주광역시 광산구 진곡동 44-23번지
1450,농축산업시설,광주광역시 광산구 장덕동 31-8번지
1451,창고시설,광주광역시 광산구 장덕동 81-4번지
1452,편의시설,광주광역시 광산구 장덕동 81-8번지
1454,편의시설,광주광역시 광산구 장덕동 82-1번지
1455,편의시설,광주광역시 광산구 장덕동 82-3번지
1457,편의시설,광주광역시 광산구 장덕동 82-5번지
1458,편의시설,광주광역시 광산구 장덕동 82-7번지
1460,주거지,광주광역시 광산구 흑석동
1461,편의시설,광주광역시 광산구 흑석동 9-1번지
1462,주거지,광주광역시 광산구 흑석동 24-2번지
1464,편의시설,광주광역시 광산구 흑석동 27-1번지
1465,주거지,광주광역시 광산구 흑석동 29번지
1466,편의시설,광주광역시 광산구 흑석동 29-2번지
1467,주거지,광주광역시 광산구 흑석동 31번지
1468,창고시설,광주광역시 광산구 흑석동 33번지
1469,창고시설,광주광역시 광산구 흑석동 34번지
1470,편의시설,광주광역시 광산구 하남동 21-1번지
1471,편의시설,광주광역시 광산구 하남동 21-2번지
1472,편의시설,광주광역시 광산구 하남동 21-13번지
1473,편의시설,광주광역시 광산구 하남동 22-3번지
1474,편의시설,광주광역시 광산구 하남동 22-4번지
1475,편의시설,광주광역시 광산구 하남동 22-6번지
1476,편의시설,광주광역시 광산구 하남동 22-7번지
1477,편의시설,광주광역시 광산구 하남동 22-16번지
1478,편의시설,광주광역시 광산구 하남동 29-2번지
1479,편의시설,광주광역시 광산구 하남동 29-8번지
1480,님비시설,광주광역시 광산구 장수동 81번지
1481,님비시설,광주광역시 광산구 장수동 93-3번지
1482,자동차관련시설,광주광역시 광산구 장수동 113번지
1483,편의시설,광주광역시 광산구 장수동 123-4번지
1484,생산시설,광주광역시 광산구 장수동 125번지
1485,편의시설,광주광역시 광산구 장수동 126-3번지
1486,주거지,광주광역시 광산구 장수동 131번지
1487,편의시설,광주광역시 광산구 장수동 139-3번지
1488,편의시설,광주광역시 광산구 장수동 141번지
1489,창고시설,광주광역시 광산구 장수동 144-2번지
1490,주거지,광주광역시 광산구 산정동
1493,편의시설,광주광역시 광산구 산정동 10-7번지
1494,편의시설,광주광역시 광산구 산정동 10-20번지
1495,주거지,광주광역시 광산구 산정동 53-4번지
1496,주거지,광주광역시 광산구 산정동 53-5번지
1497,주거지,광주광역시 광산구 산정동 77-5번지
1498,편의시설,광주광역시 광산구 산정동 88-5번지
1499,편의시설,광주광역시 광산구 산정동 100-1번지
1500,주거지,광주광역시 광산구 월곡동 14-1번지
1501,주거지,광주광역시 광산구 월곡동 19번지
1503,주거지,광주광역시 광산구 월곡동 28-1번지
1504,주거지,광주광역시 광산구 월곡동 50-1번지
1505,주거지,광주광역시 광산구 월곡동 50-2번지
1506,편의시설,광주광역시 광산구 월곡동 50-3번지
1507,주거지,광주광역시 광산구 월곡동 50-4번지
1508,주거지,광주광역시 광산구 월곡동 50-5번지
1509,주거지,광주광역시 광산구 월곡동 50-6번지
1510,편의시설,광주광역시 광산구 등임동 9-1번지
1511,편의시설,광주광역시 광산구 등임동 11-1번지
1512,주거지,광주광역시 광산구 등임동 11-9번지
1515,주거지,광주광역시 광산구 등임동 11-10번지
1517,편의시설,광주광역시 광산구 등임동 12-1번지
1519,주거지,광주광역시 광산구 등임동 12-4번지
1520,주거지,광주광역시 광산구 산막동 24-2번지
1521,편의시설,광주광역시 광산구 산막동 24-3번지
1522,편의시설,광주광역시 광산구 산막동 54-3번지
1523,창고시설,광주광역시 광산구 산막동 54-8번지
1524,주거지,광주광역시 광산구 산막동 61-1번지
1525,주거지,광주광역시 광산구 산막동 64-1번지
1526,편의시설,광주광역시 광산구 산막동 69-1번지
1527,주거지,광주광역시 광산구 산막동 73번지
1528,주거지,광주광역시 광산구 산막동 74-1번지
1529,주거지,광주광역시 광산구 산막동 77번지
1530,농축산업시설,광주광역시 광산구 고룡동 12-8번지
1534,편의시설,광주광역시 광산구 고룡동 12-38번지
1535,창고시설,광주광역시 광산구 고룡동 12-39번지
1536,편의시설,광주광역시 광산구 고룡동 31번지
1537,주거지,광주광역시 광산구 고룡동 36-1번지
1540,주거지,광주광역시 광산구 신룡동 9번지
1541,주거지,광주광역시 광산구 신룡동 10번지
1544,주거지,광주광역시 광산구 신룡동 12-1번지
1545,주거지,광주광역시 광산구 신룡동 17-1번지
1546,주거지,광주광역시 광산구 신룡동 18-3번지
1547,주거지,광주광역시 광산구 신룡동 27번지
1548,주거지,광주광역시 광산구 신룡동 34-1번지
1550,농축산업시설,광주광역시 광산구 두정동 2번지
1551,농축산업시설,광주광역시 광산구 두정동 3-7번지
1554,농축산업시설,광주광역시 광산구 두정동 3-8번지
1557,농축산업시설,광주광역시 광산구 두정동 3-9번지
1559,주거지,광주광역시 광산구 두정동 41번지
1560,주거지,광주광역시 광산구 임곡동 14-1번지
1562,주거지,광주광역시 광산구 임곡동 62번지
1563,편의시설,광주광역시 광산구 임곡동 83-2번지
1564,주거지,광주광역시 광산구 임곡동 87-2번지
1565,편의시설,광주광역시 광산구 임곡동 129-1번지
1566,편의시설,광주광역시 광산구 임곡동 129-6번지
1569,편의시설,광주광역시 광산구 임곡동 130-5번지
1570,편의시설,광주광역시 광산구 광산동
1575,주거지,광주광역시 광산구 광산동 10-2번지
1580,농축산업시설,광주광역시 광산구 오산동 19-11번지
1583,편의시설,광주광역시 광산구 오산동 37-11번지
1584,농축산업시설,광주광역시 광산구 오산동 40-9번지
1586,생산시설,광주광역시 광산구 오산동 41-1번지
1587,생산시설,광주광역시 광산구 오산동 41-5번지
1589,농축산업시설,광주광역시 광산구 오산동 41-6번지
1590,주거지,광주광역시 광산구 사호동 27-13번지
1591,주거지,광주광역시 광산구 사호동 135번지
1592,농축산업시설,광주광역시 광산구 사호동 346-1번지
1593,주거지,광주광역시 광산구 사호동 363-1번지
1594,주거지,광주광역시 광산구 사호동 363-2번지
1595,주거지,광주광역시 광산구 사호동 364-2번지
1596,주거지,광주광역시 광산구 사호동 364-3번지
1597,주거지,광주광역시 광산구 사호동 365-4번지
1598,주거지,광주광역시 광산구 사호동 365-5번지
1599,주거지,광주광역시 광산구 사호동 365-6번지
1600,주거지,광주광역시 광산구 하산동 4-1번지
1601,생산시설,광주광역시 광산구 하산동 11-4번지
1602,편의시설,광주광역시 광산구 하산동 11-8번지
1603,생산시설,광주광역시 광산구 하산동 11-9번지
1605,주거지,광주광역시 광산구 하산동 11-11번지
1606,편의시설,광주광역시 광산구 하산동 12-4번지
1607,주거지,광주광역시 광산구 하산동 12-5번지
1608,편의시설,광주광역시 광산구 하산동 12-6번지
1609,편의시설,광주광역시 광산구 하산동 13-1번지
1610,창고시설,광주광역시 광산구 유계동 2-14번지
1611,님비시설,광주광역시 광산구 유계동 2-22번지
1612,주거지,광주광역시 광산구 유계동 13번지
1613,님비시설,광주광역시 광산구 유계동 86-4번지
1615,창고시설,광주광역시 광산구 유계동 237-5번지
1616,창고시설,광주광역시 광산구 유계동 238-2번지
1617,농축산업시설,광주광역시 광산구 유계동 238-14번지
1618,창고시설,광주광역시 광산구 유계동 238-15번지
1619,주거지,광주광역시 광산구 유계동 240-2번지
1620,주거지,광주광역시 광산구 본덕동
1621,주거지,광주광역시 광산구 본덕동 1번지
1623,농축산업시설,광주광역시 광산구 본덕동 13번지
1629,주거지,광주광역시 광산구 본덕동 66-1번지
1630,편의시설,광주광역시 광산구 용봉동 111-1번지
1632,주거지,광주광역시 광산구 용봉동 111-2번지
1633,주거지,광주광역시 광산구 용봉동 113-1번지
1634,주거지,광주광역시 광산구 용봉동 113-2번지
1635,주거지,광주광역시 광산구 용봉동 113-3번지
1636,주거지,광주광역시 광산구 용봉동 114-1번지
1637,주거지,광주광역시 광산구 용봉동 114-3번지
1638,농축산업시설,광주광역시 광산구 용봉동 131-2번지
1640,주거지,광주광역시 광산구 요기동 12-3번지
1641,주거지,광주광역시 광산구 요기동 14-1번지
1642,주거지,광주광역시 광산구 요기동 14-2번지
1643,주거지,광주광역시 광산구 요기동 14-3번지
1644,주거지,광주광역시 광산구 요기동 15-2번지
1645,창고시설,광주광역시 광산구 요기동 28-1번지
1646,주거지,광주광역시 광산구 요기동 30-1번지
1648,주거지,광주광역시 광산구 요기동 30-3번지
1649,주거지,광주광역시 광산구 요기동 32-1번지
1650,편의시설,광주광역시 광산구 복룡동
1651,주거지,광주광역시 광산구 복룡동 51-2번지
1652,주거지,광주광역시 광산구 복룡동 60-3번지
1653,주거지,광주광역시 광산구 복룡동 61번지
1654,주거지,광주광역시 광산구 복룡동 61-2번지
1655,주거지,광주광역시 광산구 복룡동 61-3번지
1656,주거지,광주광역시 광산구 복룡동 62번지
1657,주거지,광주광역시 광산구 복룡동 63번지
1658,주거지,광주광역시 광산구 복룡동 65번지
1659,주거지,광주광역시 광산구 복룡동 66번지
1660,편의시설,광주광역시 광산구 송대동 5-2번지
1661,편의시설,광주광역시 광산구 송대동 7번지
1662,편의시설,광주광역시 광산구 송대동 10-1번지
1663,주거지,광주광역시 광산구 송대동 13-1번지
1664,주거지,광주광역시 광산구 송대동 123-7번지
1665,주거지,광주광역시 광산구 송대동 188번지
1666,편의시설,광주광역시 광산구 송대동 199번지
1667,주거지,광주광역시 광산구 송대동 201번지
1668,주거지,광주광역시 광산구 송대동 202번지
1669,주거지,광주광역시 광산구 송대동 204번지
1670,주거지,광주광역시 광산구 옥동 25-15번지
1671,주거지,광주광역시 광산구 옥동 25-18번지
1672,주거지,광주광역시 광산구 옥동 25-23번지
1673,주거지,광주광역시 광산구 옥동 25-24번지
1674,주거지,광주광역시 광산구 옥동 25-25번지
1675,편의시설,광주광역시 광산구 옥동 25-26번지
1676,주거지,광주광역시 광산구 옥동 25-27번지
1677,주거지,광주광역시 광산구 옥동 25-28번지
1678,주거지,광주광역시 광산구 옥동 25-38번지
1679,주거지,광주광역시 광산구 옥동 26-28번지
1680,편의시설,광주광역시 광산구 월전동 2-2번지
1681,편의시설,광주광역시 광산구 월전동 2-4번지
1683,편의시설,광주광역시 광산구 월전동 2-8번지
1684,님비시설,광주광역시 광산구 월전동 2-11번지
1685,편의시설,광주광역시 광산구 월전동 2-39번지
1686,편의시설,광주광역시 광산구 월전동 2-54번지
1687,님비시설,광주광역시 광산구 월전동 2-60번지
1688,님비시설,광주광역시 광산구 월전동 2-75번지
1690,주거지,광주광역시 광산구 장록동 1번지
1693,창고시설,광주광역시 광산구 장록동 1-3번지
1694,편의시설,광주광역시 광산구 장록동 1-15번지
1695,주거지,광주광역시 광산구 장록동 1-16번지
1696,주거지,광주광역시 광산구 장록동 1-71번지
1697,주거지,광주광역시 광산구 장록동 1-72번지
1698,주거지,광주광역시 광산구 장록동 1-73번지
1699,주거지,광주광역시 광산구 장록동 1-77번지
1700,창고시설,광주광역시 광산구 송촌동 1-9번지
1701,주거지,광주광역시 광산구 송촌동 1-125번지
1702,주거지,광주광역시 광산구 송촌동 1-138번지
1703,생산시설,광주광역시 광산구 송촌동 1-144번지
1704,자동차관련시설,광주광역시 광산구 송촌동 1-146번지
1705,생산시설,광주광역시 광산구 송촌동 1-150번지
1706,주거지,광주광역시 광산구 송촌동 5번지
1707,주거지,광주광역시 광산구 송촌동 7-1번지
1708,주거지,광주광역시 광산구 송촌동 11번지
1709,주거지,광주광역시 광산구 송촌동 11-21번지
1710,편의시설,광주광역시 광산구 지죽동 3번지
1711,주거지,광주광역시 광산구 지죽동 34-1번지
1713,편의시설,광주광역시 광산구 지죽동 35-1번지
1714,편의시설,광주광역시 광산구 지죽동 76-4번지
1715,편의시설,광주광역시 광산구 지죽동 76-17번지
1716,생산시설,광주광역시 광산구 지죽동 94번지
1719,주거지,광주광역시 광산구 지죽동 95번지
1720,편의시설,광주광역시 광산구 용동 52-3번지
1722,생산시설,광주광역시 광산구 용동 52-4번지
1723,생산시설,광주광역시 광산구 용동 52-5번지
1724,창고시설,광주광역시 광산구 용동 52-7번지
1726,자원순환관련시설,광주광역시 광산구 용동 53-1번지
1728,편의시설,광주광역시 광산구 용동 53-2번지
1729,편의시설,광주광역시 광산구 용동 53-3번지
1730,편의시설,광주광역시 광산구 용곡동 28-11번지
1731,주거지,광주광역시 광산구 용곡동 28-14번지
1732,편의시설,광주광역시 광산구 용곡동 29-9번지
1734,주거지,광주광역시 광산구 용곡동 29-10번지
1735,창고시설,광주광역시 광산구 용곡동 31-8번지
1736,창고시설,광주광역시 광산구 용곡동 32-6번지
1737,주거지,광주광역시 광산구 용곡동 32-9번지
1738,주거지,광주광역시 광산구 용곡동 32-14번지
1740,창고시설,광주광역시 광산구 지정동 81-13번지
1741,주거지,광주광역시 광산구 지정동 133-4번지
1742,창고시설,광주광역시 광산구 지정동 142-2번지
1743,주거지,광주광역시 광산구 지정동 159번지
1744,주거지,광주광역시 광산구 지정동 173-2번지
1745,주거지,광주광역시 광산구 지정동 173-4번지
1747,주거지,광주광역시 광산구 지정동 174번지
1748,주거지,광주광역시 광산구 지정동 184번지
1749,주거지,광주광역시 광산구 지정동 184-2번지
1750,생산시설,광주광역시 광산구 명화동 12-3번지
1751,주거지,광주광역시 광산구 명화동 22-3번지
1752,주거지,광주광역시 광산구 명화동 51-3번지
1753,주거지,광주광역시 광산구 명화동 139-1번지
1754,주거지,광주광역시 광산구 명화동 140번지
1758,주거지,광주광역시 광산구 명화동 141번지
1759,주거지,광주광역시 광산구 명화동 142번지
1760,주거지,광주광역시 광산구 동산동 45-1번지
1763,주거지,광주광역시 광산구 동산동 46-9번지
1764,농축산업시설,광주광역시 광산구 동산동 46-13번지
1766,주거지,광주광역시 광산구 동산동 53번지
1768,교육연구시설,광주광역시 광산구 동산동 60번지
1769,농축산업시설,광주광역시 광산구 동산동 63-2번지
1770,주거지,광주광역시 광산구 연산동 4번지
1771,창고시설,광주광역시 광산구 연산동 10-4번지
1773,농축산업시설,광주광역시 광산구 연산동 12-14번지
1774,농축산업시설,광주광역시 광산구 연산동 13-10번지
